NP_027422.1	NP_027422.1; NP_849661.1	303; 293	Pfam	PF06454; PF06454	Protein of unknown function (DUF1084); Protein of unknown function (DUF1084)	5.5E-146; 1.1E-145	IPR009457; IPR009457	THH1/TOM1/TOM3 domain; THH1/TOM1/TOM3 domain
NP_567761.1	NP_567761.1; NP_001330709.1	464; 464	Pfam	PF00198, PF00364; PF00198, PF00364	2-oxoacid dehydrogenases acyltransferase (catalytic domain), Biotin-requiring enzyme; 2-oxoacid dehydrogenases acyltransferase (catalytic domain), Biotin-requiring enzyme	2.1E-79, 5.7E-18; 2.2E-79, 1.7E-18	IPR001078, IPR000089; IPR001078, IPR000089	2-oxoacid dehydrogenase acyltransferase, catalytic domain, Biotin/lipoyl attachment; 2-oxoacid dehydrogenase acyltransferase, catalytic domain, Biotin/lipoyl attachment
NP_567805.1	NP_567805.1; NP_001321097.1	271; 269	Pfam	PF00237; PF00237	Ribosomal protein L22p/L17e; Ribosomal protein L22p/L17e	2.0E-25; 3.1E-25	IPR001063; IPR001063	Ribosomal protein L22/L17; Ribosomal protein L22/L17
NP_567808.1	NP_567808.1; NP_973490.1	283; 290	Pfam	PF00481; PF00481	Protein phosphatase 2C; Protein phosphatase 2C	5.9E-57; 7.8E-54	IPR001932; IPR001932	PPM-type phosphatase domain; PPM-type phosphatase domain
NP_567845.4	NP_567845.4; NP_849980.1	492; 488	Pfam	PF00609, PF00781; PF00781, PF00609	Diacylglycerol kinase accessory domain, Diacylglycerol kinase catalytic domain; Diacylglycerol kinase catalytic domain, Diacylglycerol kinase accessory domain	4.4E-42, 2.0E-31; 1.1E-31, 2.1E-41	IPR000756, IPR001206; IPR001206, IPR000756	Diacylglycerol kinase, accessory domain, Diacylglycerol kinase, catalytic domain; Diacylglycerol kinase, catalytic domain, Diacylglycerol kinase, accessory domain
NP_567887.1	NP_567887.1; NP_680754.1	124; 124	Pfam	; 	; 	; 	; 	; 
NP_567953.1	NP_567953.1; NP_567954.1	481; 483	Pfam	PF00201; PF00201	UDP-glucoronosyl and UDP-glucosyl transferase; UDP-glucoronosyl and UDP-glucosyl transferase	3.6E-23; 4.6E-21	IPR002213; IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase; UDP-glucuronosyl/UDP-glucosyltransferase
NP_567959.1	NP_567959.1; NP_567967.1	152; 152	Pfam	PF01466, PF03931; PF03931, PF01466	Skp1 family, dimerisation domain, Skp1 family, tetramerisation domain; Skp1 family, tetramerisation domain, Skp1 family, dimerisation domain	3.5E-30, 3.4E-30; 1.2E-29, 6.7E-30	IPR016072, IPR016073; IPR016073, IPR016072	SKP1 component, dimerisation, SKP1 component, POZ domain; SKP1 component, POZ domain, SKP1 component, dimerisation
NP_567998.3	NP_567998.3; NP_567999.1	482; 488	Pfam	PF05577; PF05577	Serine carboxypeptidase S28; Serine carboxypeptidase S28	7.8E-74; 7.4E-74	IPR008758; IPR008758	Peptidase S28; Peptidase S28
NP_568029.1	NP_568029.1; NP_001328862.1	452; 456	Pfam	PF03069; PF03069	Acetamidase/Formamidase family; Acetamidase/Formamidase family	6.7E-166; 9.0E-165	IPR004304; IPR004304	Acetamidase/Formamidase; Acetamidase/Formamidase
NP_568113.1	NP_568113.1; NP_850549.1	374; 374	Pfam	PF00180; PF00180	Isocitrate/isopropylmalate dehydrogenase; Isocitrate/isopropylmalate dehydrogenase	4.2E-106; 6.3E-103	IPR024084; IPR024084	Isopropylmalate dehydrogenase-like domain; Isopropylmalate dehydrogenase-like domain
NP_568133.1	NP_568133.1; NP_001327896.1	732; 740	Pfam	PF00204, PF02518, PF01751, PF00986; PF02518, PF00204, PF00986, PF01751	DNA gyrase B, Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase, Toprim domain, DNA gyrase B subunit, carboxyl terminus; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase, DNA gyrase B, DNA gyrase B subunit, carboxyl terminus, Toprim domain	3.9E-55, 2.6E-22, 2.4E-17, 4.2E-25; 1.2E-21, 3.2E-54, 2.0E-25, 6.6E-17	IPR013506, IPR003594, IPR006171, IPR002288; IPR003594, IPR013506, IPR002288, IPR006171	DNA topoisomerase, type IIA, subunit B, domain 2, Histidine kinase/HSP90-like ATPase, TOPRIM  domain, DNA gyrase B subunit, C-terminal; Histidine kinase/HSP90-like ATPase, DNA topoisomerase, type IIA, subunit B, domain 2, DNA gyrase B subunit, C-terminal, TOPRIM  domain
NP_568171.1	NP_568171.1; NP_001326292.1	1116; 1115	Pfam	PF12436, PF00443, PF14533, PF00917; PF00443, PF00917, PF14533, PF12436	ICP0-binding domain of Ubiquitin-specific protease 7, Ubiquitin carboxyl-terminal hydrolase, Ubiquitin-specific protease C-terminal, MATH domain; Ubiquitin carboxyl-terminal hydrolase, MATH domain, Ubiquitin-specific protease C-terminal, ICP0-binding domain of Ubiquitin-specific protease 7	2.3E-76, 1.3E-46, 2.7E-57, 3.5E-19; 1.3E-46, 2.8E-18, 1.9E-56, 9.0E-79	IPR024729, IPR001394, IPR029346, IPR002083; IPR001394, IPR002083, IPR029346, IPR024729	Ubiquitin carboxyl-terminal hydrolase 7, ICP0-binding domain, Peptidase C19, ubiquitin carboxyl-terminal hydrolase, Ubiquitin carboxyl-terminal hydrolase, C-terminal, MATH/TRAF domain; Peptidase C19, ubiquitin carboxyl-terminal hydrolase, MATH/TRAF domain, Ubiquitin carboxyl-terminal hydrolase, C-terminal, Ubiquitin carboxyl-terminal hydrolase 7, ICP0-binding domain
NP_568180.1	NP_568180.1; NP_568944.1	586; 578	Pfam	PF07002, PF00168; PF07002, PF00168	Copine, C2 domain; Copine, C2 domain	9.9E-81, 5.3E-10; 2.5E-82, 9.7E-12	IPR010734, IPR000008; IPR010734, IPR000008	Copine, C-terminal, C2 domain; Copine, C-terminal, C2 domain
NP_568190.1	NP_568190.1; NP_001330452.1	163; 159	Pfam	PF00808; PF00808	Histone-like transcription factor (CBF/NF-Y) and archaeal histone; Histone-like transcription factor (CBF/NF-Y) and archaeal histone	2.9E-22; 3.8E-22	IPR003958; IPR003958	Transcription factor CBF/NF-Y/archaeal histone domain; Transcription factor CBF/NF-Y/archaeal histone domain
NP_568201.1	NP_568201.1; NP_568976.1	116; 116	Pfam	PF06093; PF06093	Spt4/RpoE2 zinc finger; Spt4/RpoE2 zinc finger	2.0E-31; 1.0E-31	IPR022800; IPR022800	Spt4/RpoE2 zinc finger; Spt4/RpoE2 zinc finger
NP_568203.2	NP_568203.2; NP_568204.1; NP_680155.1	556; 556; 559	Pfam	PF11421, PF00006, PF02874; PF00006, PF02874, PF11421; PF02874, PF11421, PF00006	ATP synthase F1 beta subunit, ATP synthase alpha/beta family, nucleotide-binding domain, ATP synthase alpha/beta family, beta-barrel domain; ATP synthase alpha/beta family, nucleotide-binding domain, ATP synthase alpha/beta family, beta-barrel domain, ATP synthase F1 beta subunit; ATP synthase alpha/beta family, beta-barrel domain, ATP synthase F1 beta subunit, ATP synthase alpha/beta family, nucleotide-binding domain	1.6E-18, 1.3E-61, 5.7E-15; 1.3E-61, 5.7E-15, 3.7E-19; 5.8E-15, 1.7E-18, 1.3E-61	IPR020971, IPR000194, IPR004100; IPR000194, IPR004100, IPR020971; IPR004100, IPR020971, IPR000194	ATP synthase, F1 beta subunit, ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain, ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain; ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain, ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain, ATP synthase, F1 beta subunit; ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain, ATP synthase, F1 beta subunit, ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
NP_568216.1	NP_568216.1; NP_568992.1	160; 160	Pfam	PF01196; PF01196	Ribosomal protein L17; Ribosomal protein L17	1.0E-32; 3.2E-33	IPR000456; IPR000456	Ribosomal protein L17; Ribosomal protein L17
NP_568226.1	NP_568226.1; NP_001319364.1	417; 417	Pfam	PF00155; PF00155	Aminotransferase class I and II; Aminotransferase class I and II	3.0E-50; 3.0E-50	IPR004839; IPR004839	Aminotransferase, class I/classII; Aminotransferase, class I/classII
NP_568259.1	NP_568259.1; NP_001327836.1	321; 317	Pfam	PF00432; PF00432	Prenyltransferase and squalene oxidase repeat; Prenyltransferase and squalene oxidase repeat	1.6E-14; 1.2E-15	IPR001330; IPR001330	PFTB repeat; PFTB repeat
NP_568454.1	NP_568454.1; NP_568455.1	265; 270	Pfam	PF03767; PF03767	HAD superfamily, subfamily IIIB (Acid phosphatase); HAD superfamily, subfamily IIIB (Acid phosphatase)	5.7E-70; 1.1E-70	IPR005519; IPR005519	Acid phosphatase, class B-like; Acid phosphatase, class B-like
NP_568507.3	NP_568507.3; NP_001326817.1	1127; 1123	Pfam	PF07064; PF07064	RIC1; RIC1	2.4E-68; 1.6E-68	IPR009771; IPR009771	Ribosome control protein 1; Ribosome control protein 1
NP_568524.1	NP_568524.1; NP_680321.1; NP_680322.1; NP_680323.1; NP_001078693.1; NP_001078227.1; NP_001078229.1; NP_001078228.1; NP_680320.1; NP_680383.1; NP_001078634.1; NP_568617.1	115; 115; 115; 115; 115; 115; 115; 115; 115; 117; 115; 126	Pfam	PF05617; PF05617; PF05617; PF05617; PF05617; PF05617; PF05617; PF05617; PF05617; PF05617; PF05617; PF05617	Prolamin-like; Prolamin-like; Prolamin-like; Prolamin-like; Prolamin-like; Prolamin-like; Prolamin-like; Prolamin-like; Prolamin-like; Prolamin-like; Prolamin-like; Prolamin-like	9.5E-15; 4.1E-14; 3.7E-13; 1.6E-13; 7.9E-14; 1.8E-11; 3.0E-14; 3.0E-14; 4.7E-11; 3.7E-14; 1.1E-9; 1.8E-14	IPR008502; IPR008502; IPR008502; IPR008502; IPR008502; IPR008502; IPR008502; IPR008502; IPR008502; IPR008502; IPR008502; IPR008502	Prolamin-like domain; Prolamin-like domain; Prolamin-like domain; Prolamin-like domain; Prolamin-like domain; Prolamin-like domain; Prolamin-like domain; Prolamin-like domain; Prolamin-like domain; Prolamin-like domain; Prolamin-like domain; Prolamin-like domain
NP_568538.1	NP_568542.1; NP_568538.1	410; 410	Pfam	PF00646, PF07734; PF00646, PF07734	F-box domain, F-box associated; F-box domain, F-box associated	2.2E-10, 1.1E-57; 2.2E-10, 1.1E-57	IPR001810, IPR006527; IPR001810, IPR006527	F-box domain, F-box associated domain, type 1; F-box domain, F-box associated domain, type 1
NP_568591.1	NP_568591.1; NP_568592.1	766; 767	Pfam	PF13625, PF16203, PF04851; PF13625, PF16203, PF04851	Helicase conserved C-terminal domain, ERCC3/RAD25/XPB C-terminal helicase, Type III restriction enzyme, res subunit; Helicase conserved C-terminal domain, ERCC3/RAD25/XPB C-terminal helicase, Type III restriction enzyme, res subunit	5.0E-33, 6.8E-116, 1.2E-15; 1.5E-33, 7.6E-116, 9.0E-15	IPR032830, IPR032438, IPR006935; IPR032830, IPR032438, IPR006935	Helicase XPB/Ssl2, N-terminal domain, ERCC3/RAD25/XPB helicase, C-terminal domain, Helicase/UvrB, N-terminal; Helicase XPB/Ssl2, N-terminal domain, ERCC3/RAD25/XPB helicase, C-terminal domain, Helicase/UvrB, N-terminal
NP_568672.1	NP_568672.1; NP_568673.1	174; 174	Pfam	PF04043; PF04043	Plant invertase/pectin methylesterase inhibitor; Plant invertase/pectin methylesterase inhibitor	2.8E-25; 5.2E-23	IPR006501; IPR006501	Pectinesterase inhibitor domain; Pectinesterase inhibitor domain
NP_568674.1	NP_568674.1; NP_193504.1	334; 326	Pfam	PF00141; PF00141	Peroxidase; Peroxidase	1.1E-67; 1.2E-70	IPR002016; IPR002016	Haem peroxidase; Haem peroxidase
NP_568729.1	NP_568734.1; NP_568729.1	229; 229	Pfam	; 	; 	; 	; 	; 
NP_568730.1	NP_568735.1; NP_568730.1	540; 540	Pfam	PF06813; PF06813	Nodulin-like; Nodulin-like	4.9E-99; 4.9E-99	IPR010658; IPR010658	Nodulin-like; Nodulin-like
NP_568731.1	NP_001332253.1; NP_568731.1	359; 359	Pfam	PF03110; PF03110	SBP domain; SBP domain	3.8E-30; 3.8E-30	IPR004333; IPR004333	SBP domain; SBP domain
NP_568733.1	NP_568743.1; NP_568733.1	185; 185	Pfam	PF14364; PF14364	Domain of unknown function (DUF4408); Domain of unknown function (DUF4408)	1.8E-5; 1.8E-5	IPR025520; IPR025520	Domain of unknown function DUF4408; Domain of unknown function DUF4408
NP_568736.1	NP_680412.1; NP_568736.1	548; 548	Pfam	PF00564, PF00571; PF00564, PF00571	PB1 domain, CBS domain; PB1 domain, CBS domain	5.6E-17, 2.4E-7; 5.6E-17, 2.4E-7	IPR000270, IPR000644; IPR000270, IPR000644	PB1 domain, CBS domain; PB1 domain, CBS domain
NP_568738.1	NP_680414.1; NP_568738.1	383; 383	Pfam	PF00400; PF00400	WD domain, G-beta repeat; WD domain, G-beta repeat	0.019; 0.019	IPR001680; IPR001680	WD40 repeat; WD40 repeat
NP_568739.1	NP_001318774.1; NP_568739.1	67; 67	Pfam	PF11820; PF11820	Protein of unknown function (DUF3339); Protein of unknown function (DUF3339)	9.1E-29; 9.1E-29	IPR021775; IPR021775	Protein of unknown function DUF3339; Protein of unknown function DUF3339
NP_568742.1	NP_680418.1; NP_568742.1	349; 349	Pfam	PF00106; PF00106	short chain dehydrogenase; short chain dehydrogenase	2.0E-48; 2.0E-48	IPR002347; IPR002347	Short-chain dehydrogenase/reductase SDR; Short-chain dehydrogenase/reductase SDR
NP_568782.1	NP_568782.1; NP_680427.1	121; 120	Pfam	PF05617; PF05617	Prolamin-like; Prolamin-like	1.3E-14; 1.2E-14	IPR008502; IPR008502	Prolamin-like domain; Prolamin-like domain
NP_568830.1	NP_568831.1; NP_568830.1	366; 366	Pfam	; 	; 	; 	; 	; 
NP_568882.1	NP_568882.1; NP_001332129.1	302; 307	Pfam	PF01255; PF01255	Putative undecaprenyl diphosphate synthase; Putative undecaprenyl diphosphate synthase	4.1E-75; 8.0E-74	IPR001441; IPR001441	Decaprenyl diphosphate synthase-like; Decaprenyl diphosphate synthase-like
NP_568895.1	NP_568895.1; NP_568898.2	736; 732	Pfam	PF00082, PF05922, PF17766; PF17766, PF05922, PF00082	Subtilase family, Peptidase inhibitor I9, Fibronectin type-III domain; Fibronectin type-III domain, Peptidase inhibitor I9, Subtilase family	2.3E-45, 1.4E-13, 8.2E-26; 2.0E-26, 1.7E-14, 1.5E-44	IPR000209, IPR010259, IPR041469; IPR041469, IPR010259, IPR000209	Peptidase S8/S53 domain, Peptidase S8 propeptide/proteinase inhibitor I9, Subtilisin-like protease, fibronectin type-III domain; Subtilisin-like protease, fibronectin type-III domain, Peptidase S8 propeptide/proteinase inhibitor I9, Peptidase S8/S53 domain
NP_568904.1	NP_568904.1; NP_568905.1	112; 115	Pfam	PF00234; PF00234	Protease inhibitor/seed storage/LTP family; Protease inhibitor/seed storage/LTP family	1.9E-8; 4.3E-9	IPR016140; IPR016140	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain; Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain
NP_569020.1	NP_569020.1; NP_001326335.1	258; 261	Pfam	; 	; 	; 	; 	; 
NP_569033.1	NP_569033.1; NP_001325881.1	230; 230	Pfam	PF00085; PF00085	Thioredoxin; Thioredoxin	3.3E-6; 1.1E-6	IPR013766; IPR013766	Thioredoxin domain; Thioredoxin domain
NP_671772.1	NP_671772.1; NP_001077876.1	151; 151	Pfam	PF05617; PF05617	Prolamin-like; Prolamin-like	3.3E-17; 1.4E-17	IPR008502; IPR008502	Prolamin-like domain; Prolamin-like domain
NP_671776.1	NP_671776.1; NP_671777.1	202; 196	Pfam	; 	; 	; 	; 	; 
NP_671803.1	NP_671803.1; YP_009472122.2	118; 118	Pfam	PF00507; PF00507	NADH-ubiquinone/plastoquinone oxidoreductase, chain 3; NADH-ubiquinone/plastoquinone oxidoreductase, chain 3	1.4E-31; 3.3E-37	IPR000440; IPR000440	NADH:ubiquinone/plastoquinone oxidoreductase, chain 3; NADH:ubiquinone/plastoquinone oxidoreductase, chain 3
NP_680110.1	NP_680110.1; NP_680111.1	490; 490	Pfam	PF00067; PF00067	Cytochrome P450; Cytochrome P450	1.8E-95; 3.8E-94	IPR001128; IPR001128	Cytochrome P450; Cytochrome P450
NP_680138.1	NP_680138.1; NP_001327668.1; NP_001118617.1	35; 35; 37	Pfam	PF10215; PF10215; PF10215	Oligosaccaryltransferase; Oligosaccaryltransferase; Oligosaccaryltransferase	7.4E-15; 1.2E-14; 5.8E-16	IPR018943; IPR018943; IPR018943	Oligosaccaryltransferase; Oligosaccaryltransferase; Oligosaccaryltransferase
NP_680222.1	NP_680223.1; NP_680222.1	514; 514	Pfam	PF10255; PF10255	RNA polymerase I-associated factor PAF67; RNA polymerase I-associated factor PAF67	3.5E-148; 3.5E-148	IPR019382; IPR019382	Translation initiation factor 3 complex subunit L; Translation initiation factor 3 complex subunit L
NP_680694.3	NP_680694.3; NP_001319945.1	1390; 1392	Pfam	PF00005, PF01061, PF08370, PF19055; PF00005, PF08370, PF01061, PF19055	ABC transporter, ABC-2 type transporter, Plant PDR ABC transporter associated, ABC-2 type transporter; ABC transporter, Plant PDR ABC transporter associated, ABC-2 type transporter, ABC-2 type transporter	2.1E-18, 2.5E-54, 5.5E-20, 3.3E-7; 4.1E-18, 1.1E-19, 1.7E-54, 5.4E-7	IPR003439, IPR013525, IPR013581, IPR043926; IPR003439, IPR013581, IPR013525, IPR043926	ABC transporter-like, ATP-binding domain, ABC-2 type transporter, Plant PDR ABC transporter associated, ABC transporter family G domain; ABC transporter-like, ATP-binding domain, Plant PDR ABC transporter associated, ABC-2 type transporter, ABC transporter family G domain
NP_680696.2	NP_680696.2; NP_001078393.1	475; 467	Pfam	PF00067; PF00067	Cytochrome P450; Cytochrome P450	1.5E-41; 2.4E-41	IPR001128; IPR001128	Cytochrome P450; Cytochrome P450
NP_680714.1	NP_680714.1; NP_001078467.1	151; 151	Pfam	PF05938; PF05938	Plant self-incompatibility protein S1; Plant self-incompatibility protein S1	3.9E-25; 2.6E-24	IPR010264; IPR010264	Plant self-incompatibility S1; Plant self-incompatibility S1
NP_680761.1	NP_680761.1; NP_001329678.1	570; 569	Pfam	PF00331; PF00331	Glycosyl hydrolase family 10; Glycosyl hydrolase family 10	1.3E-42; 5.6E-40	IPR001000; IPR001000	Glycoside hydrolase family 10 domain; Glycoside hydrolase family 10 domain
NP_680764.1	NP_680764.1; NP_001077890.1	120; 120	Pfam	PF05617; PF05617	Prolamin-like; Prolamin-like	6.0E-14; 3.6E-13	IPR008502; IPR008502	Prolamin-like domain; Prolamin-like domain
NP_683446.1	NP_001322914.1; NP_683446.1	1017; 1017	Pfam	PF00931, PF18052; PF00931, PF18052	NB-ARC domain, Rx N-terminal domain; NB-ARC domain, Rx N-terminal domain	7.6E-68, 3.0E-18; 7.6E-68, 3.0E-18	IPR002182, IPR041118; IPR002182, IPR041118	NB-ARC, Rx, N-terminal; NB-ARC, Rx, N-terminal
NP_683456.1	NP_683456.1; NP_001117523.1	125; 125	Pfam	; 	; 	; 	; 	; 
NP_849279.1	NP_849279.1; NP_001328015.1; NP_192084.1	360; 367; 367	Pfam	PF03407; PF03407; PF03407	Nucleotide-diphospho-sugar transferase; Nucleotide-diphospho-sugar transferase; Nucleotide-diphospho-sugar transferase	2.8E-55; 1.6E-43; 1.0E-56	IPR005069; IPR005069; IPR005069	Nucleotide-diphospho-sugar transferase; Nucleotide-diphospho-sugar transferase; Nucleotide-diphospho-sugar transferase
NP_849375.1	NP_849375.1; NP_189052.2	71; 69	Pfam	PF04419; PF04419	4F5 protein related disordered region; 4F5 protein related disordered region	8.7E-11; 8.8E-11	IPR007513; IPR007513	Uncharacterised protein family SERF, N-terminal; Uncharacterised protein family SERF, N-terminal
NP_849513.1	NP_849513.1; NP_566778.1	363; 357	Pfam	PF00249; 	Myb-like DNA-binding domain; 	3.5E-6; 	IPR017930; 	Myb domain; 
NP_849702.1	NP_849702.1; NP_973904.1	378; 373	Pfam	PF04776; PF04776	Protein MS5; Protein MS5	2.1E-37; 6.8E-37	IPR006462; IPR006462	Protein MS5; Protein MS5
NP_850097.1	NP_850097.1; NP_001154755.1	181; 175	Pfam	PF13499; PF13499, PF13833	EF-hand domain pair; EF-hand domain pair, EF-hand domain pair	7.0E-19; 3.5E-19, 3.7E-11	IPR002048; IPR002048, IPR002048	EF-hand domain; EF-hand domain, EF-hand domain
NP_850126.1	NP_850126.1; NP_001031100.2	340; 335	Pfam	PF02701; PF02701	Dof domain, zinc finger; Dof domain, zinc finger	3.0E-32; 8.0E-33	IPR003851; IPR003851	Zinc finger, Dof-type; Zinc finger, Dof-type
NP_850206.4	NP_850206.4; NP_001030958.1	525; 523	Pfam	PF08606, PF00400; PF08606, PF00400	Prp19/Pso4-like, WD domain, G-beta repeat; Prp19/Pso4-like, WD domain, G-beta repeat	1.1E-30, 1.9E-8; 2.5E-30, 1.7E-7	IPR013915, IPR001680; IPR013915, IPR001680	Pre-mRNA-splicing factor 19, WD40 repeat; Pre-mRNA-splicing factor 19, WD40 repeat
NP_850277.2	NP_850277.2; NP_001327562.1	173; 176	Pfam	PF00808; PF00808	Histone-like transcription factor (CBF/NF-Y) and archaeal histone; Histone-like transcription factor (CBF/NF-Y) and archaeal histone	1.1E-26; 1.1E-26	IPR003958; IPR003958	Transcription factor CBF/NF-Y/archaeal histone domain; Transcription factor CBF/NF-Y/archaeal histone domain
NP_850404.1	NP_850404.1; NP_191546.1	289; 288	Pfam	; 	; 	; 	; 	; 
NP_850424.1	NP_850424.1; NP_001321568.1	267; 273	Pfam	PF04265, PF04263; PF04263, PF04265	Thiamin pyrophosphokinase, vitamin B1 binding domain, Thiamin pyrophosphokinase, catalytic domain; Thiamin pyrophosphokinase, catalytic domain, Thiamin pyrophosphokinase, vitamin B1 binding domain	3.8E-22, 2.6E-37; 1.6E-36, 1.1E-22	IPR007373, IPR007371; IPR007371, IPR007373	Thiamin pyrophosphokinase, thiamin-binding domain, Thiamin pyrophosphokinase, catalytic domain; Thiamin pyrophosphokinase, catalytic domain, Thiamin pyrophosphokinase, thiamin-binding domain
NP_850519.1	NP_850519.1; NP_001331924.1	331; 322	Pfam	PF05739; PF05739	SNARE domain; SNARE domain	4.5E-16; 2.3E-15	IPR000727; IPR000727	Target SNARE coiled-coil homology domain; Target SNARE coiled-coil homology domain
NP_850585.2	NP_850585.2; NP_001189891.1; NP_001329914.1	367; 373; 368	Pfam	PF01070; PF01070; PF01070	FMN-dependent dehydrogenase; FMN-dependent dehydrogenase; FMN-dependent dehydrogenase	3.4E-137; 2.0E-138; 1.0E-138	IPR000262; IPR000262; IPR000262	FMN-dependent dehydrogenase; FMN-dependent dehydrogenase; FMN-dependent dehydrogenase
NP_850631.2	NP_850631.2; NP_001077795.1	40; 46	Pfam	PF08137; PF08137	DVL family; DVL family	4.4E-12; 2.7E-12	IPR012552; IPR012552	DVL; DVL
NP_850655.1	NP_850655.1; NP_001326421.1	1240; 1240	Pfam	PF00931, PF01582, PF07725; PF07725, PF01582, PF00931	NB-ARC domain, TIR domain, Leucine Rich Repeat; Leucine Rich Repeat, TIR domain, NB-ARC domain	7.3E-19, 3.3E-55, 1.3E-8; 1.1E-7, 1.6E-55, 2.5E-19	IPR002182, IPR000157, IPR011713; IPR011713, IPR000157, IPR002182	NB-ARC, Toll/interleukin-1 receptor homology (TIR) domain, Leucine-rich repeat 3; Leucine-rich repeat 3, Toll/interleukin-1 receptor homology (TIR) domain, NB-ARC
NP_850778.1	NP_850778.1; NP_974282.1	209; 209	Pfam	PF03208; PF03208	PRA1 family protein; PRA1 family protein	2.2E-40; 9.5E-40	IPR004895; IPR004895	Prenylated rab acceptor PRA1; Prenylated rab acceptor PRA1
NP_850869.2	NP_850869.2; NP_850870.2	81; 81	Pfam	; 	; 	; 	; 	; 
NP_850879.1	NP_850879.1; NP_001031571.1	352; 348	Pfam	PF00249; PF00249	Myb-like DNA-binding domain; Myb-like DNA-binding domain	5.7E-15; 9.0E-14	IPR017930; IPR017930	Myb domain; Myb domain
NP_851005.1	NP_851005.1; NP_001322049.1	507; 507	Pfam	PF07992, PF02852; PF07992, PF02852	Pyridine nucleotide-disulphide oxidoreductase, Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain; Pyridine nucleotide-disulphide oxidoreductase, Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	1.2E-69, 1.3E-39; 4.0E-70, 1.2E-40	IPR023753, IPR004099; IPR023753, IPR004099	FAD/NAD(P)-binding domain, Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain; FAD/NAD(P)-binding domain, Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain
NP_851029.1	NP_851029.1; NP_001118922.1	306; 305	Pfam	PF00240; PF00240	Ubiquitin family; Ubiquitin family	2.4E-33; 2.4E-33	IPR000626; IPR000626	Ubiquitin-like domain; Ubiquitin-like domain
NP_851091.1	NP_851091.1; NP_001319234.1	196; 189	Pfam	PF08698; PF08698	Fcf2 pre-rRNA processing; Fcf2 pre-rRNA processing	5.4E-34; 5.1E-33	IPR014810; IPR014810	Fcf2 pre-rRNA processing, C-terminal; Fcf2 pre-rRNA processing, C-terminal
NP_851227.1	NP_851227.1; NP_851228.1	139; 139	Pfam	PF00241; PF00241	Cofilin/tropomyosin-type actin-binding protein; Cofilin/tropomyosin-type actin-binding protein	1.4E-34; 6.2E-38	IPR002108; IPR002108	Actin-depolymerising factor homology domain; Actin-depolymerising factor homology domain
NP_973423.1	NP_973423.1; NP_001190364.1	88; 96	Pfam	; 	; 	; 	; 	; 
NP_973435.1	NP_973435.1; YP_009472125.2	256; 256	Pfam	PF01578; PF01578	Cytochrome C assembly protein; Cytochrome C assembly protein	1.4E-22; 3.0E-29	IPR002541; IPR002541	Cytochrome c assembly protein; Cytochrome c assembly protein
NP_973570.1	NP_973570.1; NP_001323442.1	378; 379	Pfam	PF12894; PF12894	Anaphase-promoting complex subunit 4 WD40 domain; Anaphase-promoting complex subunit 4 WD40 domain	4.8E-5; 5.8E-5	IPR024977; IPR024977	Anaphase-promoting complex subunit 4, WD40 domain; Anaphase-promoting complex subunit 4, WD40 domain
NP_973572.1	NP_973572.1; NP_001077469.1	56; 56	Pfam	PF11779; PF11779	Small subunit of serine palmitoyltransferase-like; Small subunit of serine palmitoyltransferase-like	2.1E-26; 6.3E-25	IPR024512; IPR024512	Small subunit of serine palmitoyltransferase-like; Small subunit of serine palmitoyltransferase-like
NP_973933.1	NP_973933.1; NP_174191.2; NP_001320282.1	329; 338; 340	Pfam	PF03407; PF03407; PF03407	Nucleotide-diphospho-sugar transferase; Nucleotide-diphospho-sugar transferase; Nucleotide-diphospho-sugar transferase	2.2E-58; 6.6E-55; 2.2E-55	IPR005069; IPR005069; IPR005069	Nucleotide-diphospho-sugar transferase; Nucleotide-diphospho-sugar transferase; Nucleotide-diphospho-sugar transferase
NP_974011.1	NP_974011.1; NP_001319560.1	68; 68	Pfam	; 	; 	; 	; 	; 
NP_974012.1	NP_974012.1; NP_001077608.3	47; 47	Pfam	; 	; 	; 	; 	; 
NP_974048.1	NP_974048.1; NP_001078633.1	91; 91	Pfam	; 	; 	; 	; 	; 
NP_974074.1	NP_974074.1; NP_001117541.1	109; 116	Pfam	; 	; 	; 	; 	; 
