	category1	category2	ko_id	function	species_name	hsds_id	hsds_num
3121	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K14347  SLC10A7, P7; solute carrier family 10 (sodium/bile acid cotransporter), member 7		Chlamydomonas_reinhardtii.80_30	XP_042927186.1	1
3122	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K14640  SLC20A, PIT; solute carrier family 20 (sodium-dependent phosphate transporter)		Chlamydomonas_reinhardtii.80_30	XP_001702863.1, XP_001694872.1, XP_001694873.1	3
3123	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K08994  yneE, BEST; ion channel-forming bestrophin family protein		Chlamydomonas_reinhardtii.80_30	XP_001697952.2	1
3124	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K20989  UR3; urea-proton symporter		Chlamydomonas_reinhardtii.80_30	XP_001702308.2	1
3125	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K23887  UAPA_C; uric acid-xanthine permease		Chlamydomonas_reinhardtii.80_30	XP_001690514.1	1
3126	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K03322  mntH; manganese transport protein		Chlamydomonas_reinhardtii.80_30	XP_001691702.1	1
3127	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K03549  kup; KUP system potassium uptake protein		Chlamydomonas_reinhardtii.80_30	XP_042914589.1	1
3128	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K22736  VIT; vacuolar iron transporter family protein		Chlamydomonas_reinhardtii.80_30	XP_001700022.2	1
3129	09191 Unclassified: metabolism	99999 Others	K22390  ACP7; acid phosphatase type 7		Chlamydomonas_reinhardtii.80_30	XP_042917479.1	1
3130	09192 Unclassified: genetic information processing	99976 Replication and repair	K07496  K07496; putative transposase		Chlamydomonas_reinhardtii.80_30	XP_001698006.1	1
3131	09194 Poorly characterized	99997 Function unknown	K07034  K07034; uncharacterized protein		Chlamydomonas_reinhardtii.80_30	XP_001691586.2	1
3132	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K00850  pfkA, PFK; 6-phosphofructokinase 1 		Chlamydomonas_reinhardtii.60_70	XP_001694148.1	1
3133	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K00121  frmA, AH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase 		Chlamydomonas_reinhardtii.60_70	XP_042919155.1	1
3134	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K12957  ahr; alcohol/geraniol dehydrogenase (NAP+) 		Chlamydomonas_reinhardtii.60_70	XP_001692728.2	1
3135	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K01895  ACSS1_2, acs; acetyl-CoA synthetase 		Chlamydomonas_reinhardtii.60_70	XP_001700210.2	1
3136	09101 Carbohydrate metabolism	00020 itrate cycle (TA cycle) [PATH:ko00020]	K00026  MH2; malate dehydrogenase 		Chlamydomonas_reinhardtii.60_70	XP_001693118.1	1
3137	09101 Carbohydrate metabolism	00040 Pentose and glucuronate interconversions [PATH:ko00040]	K00012  UGH, ugd; UPglucose 6-dehydrogenase 		Chlamydomonas_reinhardtii.60_70	XP_001698004.1	1
3138	09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism [PATH:ko00500]	K01179  E3.2.1.4; endoglucanase 		Chlamydomonas_reinhardtii.60_70	XP_001701546.2	1
3139	09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism [PATH:ko00500]	K00700  GBE1, glgB; 1,4-alpha-glucan branching enzyme 		Chlamydomonas_reinhardtii.60_70	XP_001690322.2	1
3140	09101 Carbohydrate metabolism	00620 Pyruvate metabolism [PATH:ko00620]	K00925  ackA; acetate kinase 		Chlamydomonas_reinhardtii.60_70	XP_001691682.2	1
3141	09101 Carbohydrate metabolism	00620 Pyruvate metabolism [PATH:ko00620]	K13788  pta; phosphate acetyltransferase 		Chlamydomonas_reinhardtii.60_70	XP_042914337.1	1
3142	09101 Carbohydrate metabolism	00620 Pyruvate metabolism [PATH:ko00620]	K01595  ppc; phosphoenolpyruvate carboxylase 		Chlamydomonas_reinhardtii.60_70	XP_042916141.1	1
3143	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01602  rbcS, cbbS; ribulose-bisphosphate carboxylase small chain 		Chlamydomonas_reinhardtii.60_70	XP_001702409.1	1
3144	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01915  glnA, GLUL; glutamine synthetase 		Chlamydomonas_reinhardtii.60_70	XP_001692927.2	1
3145	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K00600  glyA, SHMT; glycine hydroxymethyltransferase 		Chlamydomonas_reinhardtii.60_70	XP_001701451.1	1
3146	09102 Energy metabolism	00190 Oxidative phosphorylation [PATH:ko00190]	K02128  ATPeF0C, ATP5G, ATP9; F-type H+-transporting ATPase subunit c		Chlamydomonas_reinhardtii.60_70	XP_001701500.1	1
3147	09102 Energy metabolism	00190 Oxidative phosphorylation [PATH:ko00190]	K02154  ATPeV0A, ATP6N; V-type H+-transporting ATPase subunit a		Chlamydomonas_reinhardtii.60_70	XP_001695223.1	1
3148	09102 Energy metabolism	00195 Photosynthesis [PATH:ko00195]	K03542  psbS; photosystem II 22ka protein		Chlamydomonas_reinhardtii.60_70	XP_001689476.1	1
3149	09102 Energy metabolism	00195 Photosynthesis [PATH:ko00195]	K02639  petF; ferredoxin		Chlamydomonas_reinhardtii.60_70	XP_001692808.1	1
3150	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08912  LHCB1; light-harvesting complex II chlorophyll a/b binding protein 1		Chlamydomonas_reinhardtii.60_70	XP_001693987.1	1
3151	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08913  LHCB2; light-harvesting complex II chlorophyll a/b binding protein 2		Chlamydomonas_reinhardtii.60_70	XP_001693987.1	1
3152	09102 Energy metabolism	00680 Methane metabolism [PATH:ko00680]	K00058  serA, PHGH; -3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase 		Chlamydomonas_reinhardtii.60_70	XP_001692429.2	1
3153	09102 Energy metabolism	00680 Methane metabolism [PATH:ko00680]	K01079  serB, PSPH; phosphoserine phosphatase 		Chlamydomonas_reinhardtii.60_70	XP_042925046.1	1
3154	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K02575  NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter		Chlamydomonas_reinhardtii.60_70	XP_001696788.2	1
3155	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K05601  hcp; hydroxylamine reductase 		Chlamydomonas_reinhardtii.60_70	XP_001694454.1	1
3156	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K01673  cynT, can; carbonic anhydrase 		Chlamydomonas_reinhardtii.60_70	XP_042924593.1, XP_001697606.1	2
3157	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K01674  cah; carbonic anhydrase 		Chlamydomonas_reinhardtii.60_70	XP_001692290.1	1
3158	09102 Energy metabolism	00920 Sulfur metabolism [PATH:ko00920]	K00958  sat, met3; sulfate adenylyltransferase 		Chlamydomonas_reinhardtii.60_70	XP_001693343.2	1
3159	09102 Energy metabolism	00920 Sulfur metabolism [PATH:ko00920]	K01738  cysK; cysteine synthase 		Chlamydomonas_reinhardtii.60_70	XP_001691935.1	1
3160	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00006  GP1; glycerol-3-phosphate dehydrogenase (NA+) 		Chlamydomonas_reinhardtii.60_70	XP_042919880.1	1
3161	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K01126  E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase 		Chlamydomonas_reinhardtii.60_70	XP_042915965.1	1
3162	09103 Lipid metabolism	00590 Arachidonic acid metabolism [PATH:ko00590]	K01832  TBXAS1, CYP5A; thromboxane-A synthase 		Chlamydomonas_reinhardtii.60_70	XP_042921293.1	1
3163	09103 Lipid metabolism	00590 Arachidonic acid metabolism [PATH:ko00590]	K04097  HPGS; prostaglandin-H2 -isomerase / glutathione transferase 		Chlamydomonas_reinhardtii.60_70	XP_001699262.1	1
3164	09103 Lipid metabolism	00592 alpha-Linolenic acid metabolism [PATH:ko00592]	K05894  OPR; 12-oxophytodienoic acid reductase 		Chlamydomonas_reinhardtii.60_70	XP_001699408.1	1
3165	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K01081  E3.1.3.5; 5'-nucleotidase 		Chlamydomonas_reinhardtii.60_70	XP_042926165.1	1
3166	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K00940  ndk, NME; nucleoside-diphosphate kinase 		Chlamydomonas_reinhardtii.60_70	XP_001698246.1	1
3167	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K12319  GUCY1B; guanylate cyclase soluble subunit beta 		Chlamydomonas_reinhardtii.60_70	XP_001700847.1, XP_042922539.1	2
3168	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K12324  ANPRB, NPR2; atrial natriuretic peptide receptor B 		Chlamydomonas_reinhardtii.60_70	XP_001702503.2	1
3169	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K13755  PE1; calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 		Chlamydomonas_reinhardtii.60_70	XP_042921123.1, XP_042916786.1, XP_042917215.1, XP_042915682.1	4
3170	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K13293  PE4; cAMP-specific phosphodiesterase 4 		Chlamydomonas_reinhardtii.60_70	XP_042921123.1, XP_042918881.1, XP_042915682.1	3
3171	09104 Nucleotide metabolism	00240 Pyrimidine metabolism [PATH:ko00240]	K00876  udk, UCK; uridine kinase 		Chlamydomonas_reinhardtii.60_70	XP_001691897.2	1
3172	09104 Nucleotide metabolism	00240 Pyrimidine metabolism [PATH:ko00240]	K00943  tmk, TYMK; dTMP kinase 		Chlamydomonas_reinhardtii.60_70	XP_001692044.2	1
3173	09105 Amino acid metabolism	00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K13566  NIT2, yafV; omega-amidase 		Chlamydomonas_reinhardtii.60_70	XP_001690839.2	1
3174	09105 Amino acid metabolism	00260 Glycine, serine and threonine metabolism [PATH:ko00260]	K00872  thrB; homoserine kinase 		Chlamydomonas_reinhardtii.60_70	XP_042926888.1	1
3175	09105 Amino acid metabolism	00270 ysteine and methionine metabolism [PATH:ko00270]	K05396  dcy; -cysteine desulfhydrase 		Chlamydomonas_reinhardtii.60_70	XP_042922514.1	1
3176	09105 Amino acid metabolism	00270 ysteine and methionine metabolism [PATH:ko00270]	K08968  msrC; L-methionine (R)-S-oxide reductase 		Chlamydomonas_reinhardtii.60_70	XP_042923055.1	1
3177	09105 Amino acid metabolism	00330 Arginine and proline metabolism [PATH:ko00330]	K12251  aguB; N-carbamoylputrescine amidase 		Chlamydomonas_reinhardtii.60_70	XP_042918741.1	1
3178	09105 Amino acid metabolism	00330 Arginine and proline metabolism [PATH:ko00330]	K00472  P4HA; prolyl 4-hydroxylase 		Chlamydomonas_reinhardtii.60_70	XP_001701720.2, XP_042919747.1	2
3179	09105 Amino acid metabolism	00350 Tyrosine metabolism [PATH:ko00350]	K00457  HP, hpp; 4-hydroxyphenylpyruvate dioxygenase 		Chlamydomonas_reinhardtii.60_70	XP_001694722.2	1
3180	09106 Metabolism of other amino acids	00480 Glutathione metabolism [PATH:ko00480]	K00799  GST, gst; glutathione S-transferase 		Chlamydomonas_reinhardtii.60_70	XP_042916411.1	1
3181	09106 Metabolism of other amino acids	00480 Glutathione metabolism [PATH:ko00480]	K24138  prx3; glutaredoxin/glutathione-dependent peroxiredoxin 		Chlamydomonas_reinhardtii.60_70	XP_001689455.1	1
3182	09107 Glycan biosynthesis and metabolism	00514 Other types of O-glycan biosynthesis [PATH:ko00514]	K20784  XEG113; arabinosyltransferase 		Chlamydomonas_reinhardtii.60_70	XP_001692305.2	1
3183	09107 Glycan biosynthesis and metabolism	00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin [PATH:ko00534]	K01793  GLCE; heparosan-N-sulfate-glucuronate 5-epimerase 		Chlamydomonas_reinhardtii.60_70	XP_042918104.1	1
3184	09108 Metabolism of cofactors and vitamins	00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]	K03405  chlI, bchI; magnesium chelatase subunit I 		Chlamydomonas_reinhardtii.60_70	XP_001690873.1	1
3185	09108 Metabolism of cofactors and vitamins	00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]	K04035  E1.14.13.81, acsF, chlE; magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase 		Chlamydomonas_reinhardtii.60_70	XP_001691047.2	1
3186	09108 Metabolism of cofactors and vitamins	00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]	K01764  HCCS; cytochrome c heme-lyase 		Chlamydomonas_reinhardtii.60_70	XP_042918551.1, XP_042918565.1, XP_001700175.2	3
3187	09108 Metabolism of cofactors and vitamins	00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K03809  wrbA; NA(P)H dehydrogenase (quinone) 		Chlamydomonas_reinhardtii.60_70	XP_001698549.2, XP_001698551.1	2
3188	09109 Metabolism of terpenoids and polyketides	00900 Terpenoid backbone biosynthesis [PATH:ko00900]	K15889  PCME; prenylcysteine alpha-carboxyl methylesterase 		Chlamydomonas_reinhardtii.60_70	XP_042927657.1	1
3189	09109 Metabolism of terpenoids and polyketides	00906 arotenoid biosynthesis [PATH:ko00906]	K17913  CC8; carlactone synthase / all-trans-10'-apo-beta-carotenal 13,14-cleaving dioxygenase 		Chlamydomonas_reinhardtii.60_70	XP_001701620.1	1
3190	09111 Xenobiotics biodegradation and metabolism	00982 Drug metabolism - cytochrome P450 [PATH:ko00982]	K00485  FMO; dimethylaniline monooxygenase (N-oxide forming) 		Chlamydomonas_reinhardtii.60_70	XP_042924218.1	1
3191	09121 Transcription	03040 Spliceosome [PATH:ko03040]	K12818  HX8, PRP22; ATP-dependent RNA helicase HX8/PRP22 		Chlamydomonas_reinhardtii.60_70	XP_042922719.1	1
3192	09121 Transcription	03040 Spliceosome [PATH:ko03040]	K03283  HSPA1s; heat shock 70ka protein 1/2/6/8		Chlamydomonas_reinhardtii.60_70	XP_001701326.1, XP_001691146.2	2
3193	09121 Transcription	03040 Spliceosome [PATH:ko03040]	K13025  EIF4A3, FAL1; ATP-dependent RNA helicase 		Chlamydomonas_reinhardtii.60_70	XP_001691452.2	1
3194	09121 Transcription	03040 Spliceosome [PATH:ko03040]	K12896  SFRS7; splicing factor, arginine/serine-rich 7		Chlamydomonas_reinhardtii.60_70	XP_001696769.1	1
3195	09121 Transcription	03040 Spliceosome [PATH:ko03040]	K12900  FUSIP1; FUS-interacting serine-arginine-rich protein 1		Chlamydomonas_reinhardtii.60_70	XP_001693758.2	1
3196	09122 Translation	03010 Ribosome [PATH:ko03010]	K02978  RP-S27e, RPS27; small subunit ribosomal protein S27e		Chlamydomonas_reinhardtii.60_70	XP_001694878.1	1
3197	09122 Translation	03010 Ribosome [PATH:ko03010]	K02927  RP-L40e, RPL40, UBA52; ubiquitin-large subunit ribosomal protein L40e		Chlamydomonas_reinhardtii.60_70	XP_001694608.1	1
3198	09122 Translation	00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K01870  IARS, ileS; isoleucyl-tRNA synthetase 		Chlamydomonas_reinhardtii.60_70	XP_001698234.1	1
3199	09122 Translation	03013 RNA transport [PATH:ko03013]	K03231  EEF1A; elongation factor 1-alpha		Chlamydomonas_reinhardtii.60_70	XP_001696568.1	1
3200	09122 Translation	03013 RNA transport [PATH:ko03013]	K12160  SUMO, SMT3; small ubiquitin-related modifier		Chlamydomonas_reinhardtii.60_70	XP_042914618.1	1
3201	09122 Translation	03013 RNA transport [PATH:ko03013]	K03257  EIF4A; translation initiation factor 4A		Chlamydomonas_reinhardtii.60_70	XP_001691452.2	1
3202	09122 Translation	03015 mRNA surveillance pathway [PATH:ko03015]	K04382  PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit 		Chlamydomonas_reinhardtii.60_70	XP_001691361.1	1
3203	09122 Translation	03008 Ribosome biogenesis in eukaryotes [PATH:ko03008]	K03097  CSNK2A; casein kinase II subunit alpha 		Chlamydomonas_reinhardtii.60_70	XP_001701441.1	1
3204	09122 Translation	03008 Ribosome biogenesis in eukaryotes [PATH:ko03008]	K11129  NHP2, NOLA2; H/ACA ribonucleoprotein complex subunit 2		Chlamydomonas_reinhardtii.60_70	XP_001699242.1	1
3205	09123 Folding, sorting and degradation	03060 Protein export [PATH:ko03060]	K09490  HSPA5, BIP; endoplasmic reticulum chaperone BiP 		Chlamydomonas_reinhardtii.60_70	XP_001701326.1	1
3206	09123 Folding, sorting and degradation	04141 Protein processing in endoplasmic reticulum [PATH:ko04141]	K13993  HSP20; HSP20 family protein		Chlamydomonas_reinhardtii.60_70	XP_001701015.1, XP_001689821.1	2
3207	09123 Folding, sorting and degradation	04141 Protein processing in endoplasmic reticulum [PATH:ko04141]	K06689  UBE2, UBC4, UBC5; ubiquitin-conjugating enzyme E2 		Chlamydomonas_reinhardtii.60_70	XP_001699308.1	1
3208	09123 Folding, sorting and degradation	04130 SNARE interactions in vesicular transport [PATH:ko04130]	K08506  SYP7; syntaxin of plants SYP7		Chlamydomonas_reinhardtii.60_70	XP_001700030.1	1
3209	09123 Folding, sorting and degradation	04120 Ubiquitin mediated proteolysis [PATH:ko04120]	K20217  UBE2E; ubiquitin-conjugating enzyme E2 E 		Chlamydomonas_reinhardtii.60_70	XP_001699308.1	1
3210	09123 Folding, sorting and degradation	03018 RNA degradation [PATH:ko03018]	K12598  MTR4, SKIV2L2; ATP-dependent RNA helicase OB1 		Chlamydomonas_reinhardtii.60_70	XP_042924112.1	1
3211	09123 Folding, sorting and degradation	03018 RNA degradation [PATH:ko03018]	K04043  dnaK, HSPA9; molecular chaperone naK		Chlamydomonas_reinhardtii.60_70	XP_042927839.1	1
3212	09123 Folding, sorting and degradation	03018 RNA degradation [PATH:ko03018]	K04077  groEL, HSP1; chaperonin GroEL		Chlamydomonas_reinhardtii.60_70	XP_001692504.1	1
3213	09124 Replication and repair	03030 DNA replication [PATH:ko03030]	K04799  FEN1, RA2; flap endonuclease-1 		Chlamydomonas_reinhardtii.60_70	XP_001699242.1	1
3214	09131 Membrane transport	02010 AB transporters [PATH:ko02010]	K02040  pstS; phosphate transport system substrate-binding protein		Chlamydomonas_reinhardtii.60_70	XP_042928753.1	1
3215	09131 Membrane transport	02010 AB transporters [PATH:ko02010]	K05643  ABCA3; ATP-binding cassette, subfamily A (ABC1), member 3		Chlamydomonas_reinhardtii.60_70	XP_042924019.1	1
3216	09131 Membrane transport	02010 AB transporters [PATH:ko02010]	K05658  ABCB1, C243; ATP-binding cassette, subfamily B (MR/TAP), member 1 		Chlamydomonas_reinhardtii.60_70	XP_042914787.1	1
3217	09132 Signal transduction	04014 Ras signaling pathway [PATH:ko04014]	K02183  CALM; calmodulin		Chlamydomonas_reinhardtii.60_70	XP_001703260.2	1
3218	09132 Signal transduction	04015 Rap1 signaling pathway [PATH:ko04015]	K02105  CTNNB1; catenin beta 1		Chlamydomonas_reinhardtii.60_70	XP_001693849.2	1
3219	09132 Signal transduction	04015 Rap1 signaling pathway [PATH:ko04015]	K23487  EVL; Ena/VASP-like protein		Chlamydomonas_reinhardtii.60_70	XP_042916474.1	1
3220	09132 Signal transduction	04010 MAPK signaling pathway [PATH:ko04010]	K04373  RPS6KA; ribosomal protein S6 kinase alpha-1/2/3/6 		Chlamydomonas_reinhardtii.60_70	XP_001700175.2	1
3221	09132 Signal transduction	04010 MAPK signaling pathway [PATH:ko04010]	K04419  MAP3K11, MLK3; mitogen-activated protein kinase kinase kinase 11 		Chlamydomonas_reinhardtii.60_70	XP_042921047.1	1
3222	09132 Signal transduction	04013 MAPK signaling pathway - fly [PATH:ko04013]	K08892  FRK, PTK5; fyn-related kinase 		Chlamydomonas_reinhardtii.60_70	XP_001694443.2	1
3223	09132 Signal transduction	04016 MAPK signaling pathway - plant [PATH:ko04016]	K14512  MPK6; mitogen-activated protein kinase 6 		Chlamydomonas_reinhardtii.60_70	XP_001700291.1	1
3224	09132 Signal transduction	04016 MAPK signaling pathway - plant [PATH:ko04016]	K20535  MPK1_2; mitogen-activated protein kinase 1/2 		Chlamydomonas_reinhardtii.60_70	XP_001700291.1	1
3225	09132 Signal transduction	04016 MAPK signaling pathway - plant [PATH:ko04016]	K14498  SNRK2; serine/threonine-protein kinase SRK2 		Chlamydomonas_reinhardtii.60_70	XP_001701605.1	1
3226	09132 Signal transduction	04011 MAPK signaling pathway - yeast [PATH:ko04011]	K06630  YWHAE; 14-3-3 protein epsilon		Chlamydomonas_reinhardtii.60_70	XP_001696613.1	1
3227	09132 Signal transduction	04310 Wnt signaling pathway [PATH:ko04310]	K17334  NFATC4, NFAT3; nuclear factor of activated T-cells, cytoplasmic 4		Chlamydomonas_reinhardtii.60_70	XP_001692736.2	1
3228	09132 Signal transduction	04340 Hedgehog signaling pathway [PATH:ko04340]	K10523  SPOP; speckle-type POZ protein		Chlamydomonas_reinhardtii.60_70	XP_001689973.1	1
3229	09132 Signal transduction	04390 Hippo signaling pathway [PATH:ko04390]	K24050  LG5; discs large protein 5		Chlamydomonas_reinhardtii.60_70	XP_042914744.1	1
3230	09132 Signal transduction	04371 Apelin signaling pathway [PATH:ko04371]	K18050  PRKCE; novel protein kinase C epsilon type 		Chlamydomonas_reinhardtii.60_70	XP_042926332.1	1
3231	09132 Signal transduction	04020 alcium signaling pathway [PATH:ko04020]	K15040  VAC2; voltage-dependent anion channel protein 2		Chlamydomonas_reinhardtii.60_70	XP_001689450.1	1
3232	09132 Signal transduction	04072 Phospholipase D signaling pathway [PATH:ko04072]	K07937  ARF1_2; AP-ribosylation factor 1/2		Chlamydomonas_reinhardtii.60_70	XP_001690893.1	1
3233	09141 Transport and catabolism	04144 Endocytosis [PATH:ko04144]	K19475  WIPF; WAS/WASL-interacting protein		Chlamydomonas_reinhardtii.60_70	XP_042920505.1, XP_042924985.1	2
3234	09141 Transport and catabolism	04145 Phagosome [PATH:ko04145]	K07374  TUBA; tubulin alpha		Chlamydomonas_reinhardtii.60_70	XP_001691876.1	1
3235	09141 Transport and catabolism	04145 Phagosome [PATH:ko04145]	K07375  TUBB; tubulin beta		Chlamydomonas_reinhardtii.60_70	XP_001693997.1	1
3236	09141 Transport and catabolism	04142 Lysosome [PATH:ko04142]	K19363  LITAF; lipopolysaccharide-induced tumor necrosis factor-alpha factor		Chlamydomonas_reinhardtii.60_70	XP_042922610.1	1
3237	09141 Transport and catabolism	04146 Peroxisome [PATH:ko04146]	K13348  MPV17; protein Mpv17		Chlamydomonas_reinhardtii.60_70	XP_001694102.2	1
3238	09143 Cell growth and death	04114 Oocyte meiosis [PATH:ko04114]	K11481  AURKA; aurora kinase A 		Chlamydomonas_reinhardtii.60_70	XP_042927540.1	1
3239	09143 Cell growth and death	04214 Apoptosis - fly [PATH:ko04214]	K03386  PRX2_4, ahpC; peroxiredoxin 2/4 		Chlamydomonas_reinhardtii.60_70	XP_001696611.1	1
3240	09143 Cell growth and death	04217 Necroptosis [PATH:ko04217]	K05864  PPI, CYP; peptidyl-prolyl isomerase 		Chlamydomonas_reinhardtii.60_70	XP_001690215.1	1
3241	09143 Cell growth and death	04217 Necroptosis [PATH:ko04217]	K11251  H2A; histone H2A		Chlamydomonas_reinhardtii.60_70	XP_001690672.1	1
3242	09151 Immune system	04621 NOD-like receptor signaling pathway [PATH:ko04621]	K14216  OAS; 2'-5'-oligoadenylate synthetase 		Chlamydomonas_reinhardtii.60_70	XP_042917848.1	1
3243	09152 Endocrine system	04922 Glucagon signaling pathway [PATH:ko04922]	K15423  PPP4C; serine/threonine-protein phosphatase 4 catalytic subunit 		Chlamydomonas_reinhardtii.60_70	XP_001691361.1	1
3244	09152 Endocrine system	04614 Renin-angiotensin system [PATH:ko04614]	K01322  PREP; prolyl oligopeptidase 		Chlamydomonas_reinhardtii.60_70	XP_042919183.1	1
3245	09154 Digestive system	04970 Salivary secretion [PATH:ko04970]	K13912  MBT1; deleted in malignant brain tumors 1 protein		Chlamydomonas_reinhardtii.60_70	XP_042922320.1	1
3246	09154 Digestive system	04974 Protein digestion and absorption [PATH:ko04974]	K14207  SLC38A2, SNAT2; solute carrier family 38 (sodium-coupled neutral amino acid transporter), member 2		Chlamydomonas_reinhardtii.60_70	XP_001694884.1	1
3247	09158 Development and regeneration	04361 Axon regeneration [PATH:ko04361]	K11593  ELF2C, AGO; eukaryotic translation initiation factor 2C		Chlamydomonas_reinhardtii.60_70	XP_042916315.1	1
3248	09149 Aging	04213 Longevity regulating pathway - multiple species [PATH:ko04213]	K03695  clpB; ATP-dependent Clp protease ATP-binding subunit ClpB		Chlamydomonas_reinhardtii.60_70	XP_042919326.1	1
3249	09159 Environmental adaptation	04714 Thermogenesis [PATH:ko04714]	K15109  SLC25A20_29, CACT, CACL, CRC1; solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29		Chlamydomonas_reinhardtii.60_70	XP_001692197.1	1
3250	09159 Environmental adaptation	04626 Plant-pathogen interaction [PATH:ko04626]	K13412  CPK; calcium-dependent protein kinase 		Chlamydomonas_reinhardtii.60_70	XP_042919823.1	1
3251	09161 Cancer: overview	05202 Transcriptional misregulation in cancer [PATH:ko05202]	K11253  H3; histone H3		Chlamydomonas_reinhardtii.60_70	XP_042927417.1	1
3252	09161 Cancer: overview	05203 Viral carcinogenesis [PATH:ko05203]	K11252  H2B; histone H2B		Chlamydomonas_reinhardtii.60_70	XP_001690668.1	1
3253	09161 Cancer: overview	05203 Viral carcinogenesis [PATH:ko05203]	K11254  H4; histone H4		Chlamydomonas_reinhardtii.60_70	XP_001690721.1	1
3254	09163 Immune disease	05322 Systemic lupus erythematosus [PATH:ko05322]	K11089  TROVE2, SSA2; 60 ka SS-A/Ro ribonucleoprotein		Chlamydomonas_reinhardtii.60_70	XP_042914800.1	1
3255	09164 Neurodegenerative disease	05016 Huntington disease [PATH:ko05016]	K04418  MAP3K10, MLK2; mitogen-activated protein kinase kinase kinase 10 		Chlamydomonas_reinhardtii.60_70	XP_042921047.1	1
3256	09171 Infectious disease: bacterial	05132 Salmonella infection [PATH:ko05132]	K10419  YNLRB, NCL2; dynein light chain roadblock-type		Chlamydomonas_reinhardtii.60_70	XP_001694381.1	1
3257	09181 Protein families: metabolism	01001 Protein kinases [BR:ko01001]	K08867  WNK, PRKWNK; WNK lysine deficient protein kinase 		Chlamydomonas_reinhardtii.60_70	XP_001690141.1	1
3258	09181 Protein families: metabolism	01001 Protein kinases [BR:ko01001]	K00898  PK2_3_4; pyruvate dehydrogenase kinase 2/3/4 		Chlamydomonas_reinhardtii.60_70	XP_042923928.1	1
3259	09181 Protein families: metabolism	01001 Protein kinases [BR:ko01001]	K12132  prkC, stkP; eukaryotic-like serine/threonine-protein kinase 		Chlamydomonas_reinhardtii.60_70	XP_001690935.1, XP_042923935.1	2
3260	09181 Protein families: metabolism	01009 Protein phosphatases and associated proteins [BR:ko01009]	K17586  PHRF1; PH and RING finger domain-containing protein 1		Chlamydomonas_reinhardtii.60_70	XP_042918962.1	1
