XP_001689475.2	XP_001689475.2; XP_042922166.1; XP_042928947.1	365; 364; 371	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914389.1	XP_042914389.1; XP_042925324.1; XP_042914654.1; XP_042921430.1; XP_042916880.1; XP_042926412.1	622; 622; 622; 622; 603; 603	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
XP_042914391.1	XP_042914391.1; XP_042925155.1; XP_042925060.1	670; 670; 670	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914392.1	XP_042925327.1; XP_042925156.1; XP_042921431.1; XP_042914392.1; XP_042926418.1; XP_042916882.1; XP_042925059.1; XP_042927934.1; XP_042922097.1; XP_042916544.1	442; 442; 442; 442; 442; 438; 443; 443; 438; 430	Pfam	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 
XP_042914407.1	XP_042914407.1; XP_042914409.1; XP_042916547.1	55; 60; 60	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914412.1	XP_042914412.1; XP_042915310.1	77; 77	Pfam	; 	; 	; 	; 	; 
XP_042914422.1	XP_042914422.1; XP_042914424.1	563; 535	Pfam	PF13360; PF13360	PQQ-like domain; PQQ-like domain	2.1E-7; 5.5E-7	IPR002372; IPR002372	Pyrrolo-quinoline quinone repeat; Pyrrolo-quinoline quinone repeat
XP_042914452.1	XP_042914452.1; XP_042916149.1	430; 441	Pfam	; 	; 	; 	; 	; 
XP_042914454.1	XP_042914454.1; XP_042916150.1	287; 309	Pfam	; 	; 	; 	; 	; 
XP_042914455.1	XP_042914455.1; XP_042914456.1	336; 321	Pfam	; 	; 	; 	; 	; 
XP_042914489.1	XP_042914489.1; XP_042928452.1	123; 130	Pfam	PF07460; PF07460	NUMOD3 motif; NUMOD3 motif	1.2E-4; 9.3E-5	IPR003611; IPR003611	Nuclease associated modular domain 3; Nuclease associated modular domain 3
XP_042914494.1	XP_042914494.1; XP_042915898.1	236; 216	Pfam	; 	; 	; 	; 	; 
XP_042914589.1	XP_042914589.1; XP_042914595.1; XP_042914590.1; XP_042924986.1	1266; 1262; 1264; 1261	Pfam	PF02705; PF02705; PF02705; PF02705	K+ potassium transporter; K+ potassium transporter; K+ potassium transporter; K+ potassium transporter	2.2E-161; 2.2E-160; 6.4E-162; 2.1E-161	IPR003855; IPR003855; IPR003855; IPR003855	Potassium transporter; Potassium transporter; Potassium transporter; Potassium transporter
XP_042914619.1	XP_042914619.1; XP_042914621.1	512; 521	Pfam	PF11976, PF03171; PF11976, PF03171	Ubiquitin-2 like Rad60 SUMO-like, 2OG-Fe(II) oxygenase superfamily; Ubiquitin-2 like Rad60 SUMO-like, 2OG-Fe(II) oxygenase superfamily	5.1E-14, 8.3E-8; 3.4E-12, 2.3E-7	IPR022617, IPR044861; IPR022617, IPR044861	Rad60/SUMO-like domain, Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain; Rad60/SUMO-like domain, Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain
XP_042914652.1	XP_042918849.1; XP_042914652.1; XP_042917769.1; XP_042924562.1	194; 194; 194; 195	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042914653.1	XP_042914653.1; XP_042917770.1; XP_042924561.1; XP_042926411.1	203; 203; 203; 232	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042914657.1	XP_042914657.1; XP_042914660.1	510; 500	Pfam	PF12499; PF12499	Pherophorin; Pherophorin	1.5E-33; 1.4E-32	IPR024616; IPR024616	Pherophorin; Pherophorin
XP_042914698.1	XP_042914698.1; XP_042924310.1; XP_042923010.1; XP_042915138.1; XP_042928067.1; XP_042915626.1; XP_042924150.1; XP_042923373.1; XP_042916589.1; XP_042917624.1; XP_042922248.1; XP_042928380.1	128; 128; 104; 104; 104; 104; 104; 104; 104; 104; 104; 115	Pfam	; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; 
XP_042914744.1	XP_042914744.1; XP_042914745.1	70; 84	Pfam	; 	; 	; 	; 	; 
XP_042914773.1	XP_042914773.1; XP_042926064.1	89; 93	Pfam	; 	; 	; 	; 	; 
XP_042914776.1	XP_042914776.1; XP_042914779.1	530; 522	Pfam	PF00355, PF08417; PF00355, PF08417	Rieske [2Fe-2S] domain, Pheophorbide a oxygenase; Rieske [2Fe-2S] domain, Pheophorbide a oxygenase	1.7E-21, 6.4E-12; 6.5E-23, 4.5E-11	IPR017941, IPR013626; IPR017941, IPR013626	Rieske [2Fe-2S] iron-sulphur domain, Pheophorbide a oxygenase; Rieske [2Fe-2S] iron-sulphur domain, Pheophorbide a oxygenase
XP_042914787.1	XP_042914787.1; XP_042914788.1	1432; 1419	Pfam	PF00005, PF00664; PF00664, PF00005	ABC transporter, ABC transporter transmembrane region; ABC transporter transmembrane region, ABC transporter	5.5E-34, 5.0E-57; 3.3E-58, 9.2E-34	IPR003439, IPR011527; IPR011527, IPR003439	ABC transporter-like, ATP-binding domain, ABC transporter type 1, transmembrane domain; ABC transporter type 1, transmembrane domain, ABC transporter-like, ATP-binding domain
XP_042914800.1	XP_042914800.1; XP_042920310.1	744; 760	Pfam	PF05731; PF05731	TROVE domain; TROVE domain	1.9E-22; 5.7E-22	IPR008858; IPR008858	TROVE domain; TROVE domain
XP_042914813.1	XP_042914813.1; XP_042920236.1	1761; 1761	Pfam	PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	6.1E-24; 6.1E-24	IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain
XP_042914858.1	XP_042914858.1; XP_042914860.1	1966; 1981	Pfam	PF00211; PF00211	Adenylate and Guanylate cyclase catalytic domain; Adenylate and Guanylate cyclase catalytic domain	1.0E-6; 5.0E-6	IPR001054; IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase; Adenylyl cyclase class-3/4/guanylyl cyclase
XP_042914883.1	XP_042914883.1; XP_042920799.1; XP_042923404.1; XP_042918019.1; XP_042916158.1	1044; 1044; 1044; 1044; 1033	Pfam	PF14291; PF14291; PF14291; PF14291; PF14291	Domain of unknown function (DUF4371); Domain of unknown function (DUF4371); Domain of unknown function (DUF4371); Domain of unknown function (DUF4371); Domain of unknown function (DUF4371)	7.4E-10; 7.4E-10; 7.4E-10; 7.4E-10; 7.3E-10	IPR025398; IPR025398; IPR025398; IPR025398; IPR025398	Domain of unknown function DUF4371; Domain of unknown function DUF4371; Domain of unknown function DUF4371; Domain of unknown function DUF4371; Domain of unknown function DUF4371
XP_042914893.1	XP_042914893.1; XP_042914898.1	257; 228	Pfam	; 	; 	; 	; 	; 
XP_042914919.1	XP_042914919.1; XP_042915152.1; XP_042927919.1; XP_042918821.1; XP_042927804.1	77; 94; 86; 87; 114	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042915001.1	XP_042915001.1; XP_042915009.1	1775; 1796	Pfam	; 	; 	; 	; 	; 
XP_042915073.1	XP_042915073.1; XP_042915075.1	183; 207	Pfam	; 	; 	; 	; 	; 
XP_042915076.1	XP_042915076.1; XP_042915214.1; XP_042922962.1; XP_042921514.1; XP_042922963.1; XP_042921401.1; XP_042922974.1	1175; 1193; 1153; 1193; 1159; 1221; 1149	Pfam	PF01753; PF01753; ; PF01753; ; PF01753; 	MYND finger; MYND finger; ; MYND finger; ; MYND finger; 	1.5E-5; 2.8E-5; ; 5.1E-5; ; 4.5E-5; 	IPR002893; IPR002893; ; IPR002893; ; IPR002893; 	Zinc finger, MYND-type; Zinc finger, MYND-type; ; Zinc finger, MYND-type; ; Zinc finger, MYND-type; 
XP_042915081.1	XP_042915081.1; XP_042916507.1; XP_042916511.1; XP_042916497.1	957; 957; 962; 963	Pfam	; PF08373; PF08373; PF08373	; RAP domain; RAP domain; RAP domain	; 3.4E-6; 5.2E-6; 1.9E-5	; IPR013584; IPR013584; IPR013584	; RAP domain; RAP domain; RAP domain
XP_042915085.1	XP_042915085.1; XP_042915087.1	1427; 1441	Pfam	; 	; 	; 	; 	; 
XP_042915104.1	XP_042915104.1; XP_042915209.1	251; 223	Pfam	; 	; 	; 	; 	; 
XP_042915109.1	XP_042915109.1; XP_042921048.1	88; 102	Pfam	; 	; 	; 	; 	; 
XP_042915140.1	XP_042915140.1; XP_042927136.1; XP_042927099.1; XP_042915723.1; XP_042924803.1; XP_042927135.1; XP_042921369.1	316; 336; 293; 350; 368; 368; 386	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
XP_042915147.1	XP_042915147.1; XP_042915154.1	558; 541	Pfam	; 	; 	; 	; 	; 
XP_042915151.1	XP_042915151.1; XP_042921614.1	93; 105	Pfam	; 	; 	; 	; 	; 
XP_042915160.1	XP_042915160.1; XP_042918990.1; XP_042928995.1; XP_042924976.1; XP_042919005.1	244; 215; 264; 226; 208	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042915192.1	XP_042915192.1; XP_042922637.1	410; 396	Pfam	; 	; 	; 	; 	; 
XP_042915204.1	XP_042915204.1; XP_042919352.1	131; 138	Pfam	; 	; 	; 	; 	; 
XP_042915251.1	XP_042915251.1; XP_042924740.1; XP_042919279.1	186; 211; 225	Pfam	PF00078; ; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); ; Reverse transcriptase (RNA-dependent DNA polymerase)	3.9E-13; ; 3.0E-23	IPR000477; ; IPR000477	Reverse transcriptase domain; ; Reverse transcriptase domain
XP_042915252.1	XP_042915252.1; XP_042926610.1	1077; 1079	Pfam	; 	; 	; 	; 	; 
XP_042915290.1	XP_042915290.1; XP_042928648.1	923; 947	Pfam	PF00069; PF00069	Protein kinase domain; Protein kinase domain	6.4E-35; 3.6E-40	IPR000719; IPR000719	Protein kinase domain; Protein kinase domain
XP_042915416.1	XP_042915416.1; XP_042915888.1	319; 303	Pfam	; 	; 	; 	; 	; 
XP_042915437.1	XP_042918683.1; XP_042915437.1	887; 887	Pfam	; 	; 	; 	; 	; 
XP_042915448.1	XP_042915448.1; XP_042915453.1	3248; 3220	Pfam	PF12359, PF12340; PF12340, PF12359	Protein of unknown function (DUF3645), Protein of unknown function (DUF3638); Protein of unknown function (DUF3638), Protein of unknown function (DUF3645)	5.8E-12, 1.6E-61; 1.7E-61, 1.2E-13	IPR022105, IPR022099; IPR022099, IPR022105	Protein of unknown function DUF3645, Protein of unknown function DUF3638; Protein of unknown function DUF3638, Protein of unknown function DUF3645
XP_042915499.1	XP_042918954.1; XP_042915499.1	278; 278	Pfam	PF07714; PF07714	Protein tyrosine and serine/threonine kinase; Protein tyrosine and serine/threonine kinase	1.1E-8; 1.1E-8	IPR001245; IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain; Serine-threonine/tyrosine-protein kinase, catalytic domain
XP_042915521.1	XP_042915521.1; XP_042922266.1	359; 335	Pfam	; 	; 	; 	; 	; 
XP_042915522.1	XP_042915522.1; XP_042915523.1; XP_042922268.1; XP_042922267.1; XP_042922262.1; XP_042922269.1; XP_042922270.1; XP_042922271.1	450; 447; 462; 457; 458; 439; 439; 435	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
XP_042915621.1	XP_042916125.1; XP_042915621.1	55; 55	Pfam	; 	; 	; 	; 	; 
XP_042915622.1	XP_042915622.1; XP_042916783.1	97; 92	Pfam	; 	; 	; 	; 	; 
XP_042915623.1	XP_042915623.1; XP_042922389.1	1451; 1465	Pfam	PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	2.9E-12; 3.0E-23	IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain
XP_042915642.1	XP_042915642.1; XP_042915644.1	354; 379	Pfam	PF08332; PF08332	Calcium/calmodulin dependent protein kinase II association domain; Calcium/calmodulin dependent protein kinase II association domain	1.6E-17; 1.8E-17	IPR013543; IPR013543	Calcium/calmodulin-dependent protein kinase II, association-domain; Calcium/calmodulin-dependent protein kinase II, association-domain
XP_042915674.1	XP_042915674.1; XP_042918894.1; XP_042918897.1	69; 69; 69	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042915713.1	XP_042915713.1; XP_042926440.1; XP_042922797.1; XP_042924805.1	1580; 1587; 1563; 1616	Pfam	PF00078; PF00078; PF03372; PF00078, PF03372	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Endonuclease/Exonuclease/phosphatase family; Reverse transcriptase (RNA-dependent DNA polymerase), Endonuclease/Exonuclease/phosphatase family	2.6E-31; 1.0E-30; 1.0E-5; 3.1E-30, 4.1E-6	IPR000477; IPR000477; IPR005135; IPR000477, IPR005135	Reverse transcriptase domain; Reverse transcriptase domain; Endonuclease/exonuclease/phosphatase; Reverse transcriptase domain, Endonuclease/exonuclease/phosphatase
XP_042915714.1	XP_042915714.1; XP_042923904.1; XP_042921366.1	2520; 2497; 2541	Pfam	PF00078; PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	3.5E-30; 4.8E-31; 3.8E-31	IPR000477; IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain; Reverse transcriptase domain
XP_042915718.1	XP_042915718.1; XP_042915720.1	189; 196	Pfam	; 	; 	; 	; 	; 
XP_042915775.1	XP_042915775.1; XP_042919905.1	1580; 1581	Pfam	PF07714; PF07714	Protein tyrosine and serine/threonine kinase; Protein tyrosine and serine/threonine kinase	7.1E-27; 3.8E-29	IPR001245; IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain; Serine-threonine/tyrosine-protein kinase, catalytic domain
XP_042915777.1	XP_042915777.1; XP_042915807.1	781; 811	Pfam	; 	; 	; 	; 	; 
XP_042915797.1	XP_042915797.1; XP_042925054.1	137; 137	Pfam	; 	; 	; 	; 	; 
XP_042915813.1	XP_042915813.1; XP_042920641.1	192; 209	Pfam	; 	; 	; 	; 	; 
XP_042915875.1	XP_042915875.1; XP_042919908.1; XP_042922945.1	407; 391; 383	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042915876.1	XP_042915876.1; XP_042922579.1; XP_042924492.1; XP_042920356.1; XP_042920702.1	55; 80; 98; 98; 119	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042915877.1	XP_042915881.1; XP_042915877.1	55; 55	Pfam	; 	; 	; 	; 	; 
XP_042915884.1	XP_042915890.1; XP_042915884.1; XP_042921701.1	206; 206; 205	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042915914.1	XP_042915914.1; XP_042922277.1	287; 279	Pfam	PF03330; PF03330	Lytic transglycolase; Lytic transglycolase	3.2E-13; 2.3E-13	IPR009009; IPR009009	RlpA-like protein, double-psi beta-barrel domain; RlpA-like protein, double-psi beta-barrel domain
XP_042915965.1	XP_042915965.1; XP_042915966.1	384; 388	Pfam	PF03009; PF03009	Glycerophosphoryl diester phosphodiesterase family; Glycerophosphoryl diester phosphodiesterase family	1.9E-51; 3.0E-43	IPR030395; IPR030395	Glycerophosphodiester phosphodiesterase domain; Glycerophosphodiester phosphodiesterase domain
XP_042916043.1	XP_042916043.1; XP_042916686.1	1049; 1049	Pfam	PF00628; PF00628	PHD-finger; PHD-finger	5.4E-9; 5.4E-9	IPR019787; IPR019787	Zinc finger, PHD-finger; Zinc finger, PHD-finger
XP_042916112.1	XP_042916112.1; XP_042928721.1	881; 868	Pfam	; 	; 	; 	; 	; 
XP_042916140.1	XP_042916140.1; XP_042919638.1	367; 367	Pfam	; 	; 	; 	; 	; 
XP_042916147.1	XP_042916147.1; XP_042926249.1	1711; 1714	Pfam	PF07727, PF00665; PF07727, PF00665	Reverse transcriptase (RNA-dependent DNA polymerase), Integrase core domain; Reverse transcriptase (RNA-dependent DNA polymerase), Integrase core domain	3.3E-30, 4.5E-8; 3.4E-30, 1.9E-8	IPR013103, IPR001584; IPR013103, IPR001584	Reverse transcriptase, RNA-dependent DNA polymerase, Integrase, catalytic core; Reverse transcriptase, RNA-dependent DNA polymerase, Integrase, catalytic core
XP_042916219.1	XP_042916219.1; XP_042927958.1	158; 184	Pfam	; 	; 	; 	; 	; 
XP_042916271.1	XP_042916271.1; XP_042916272.1	954; 938	Pfam	; 	; 	; 	; 	; 
XP_042916282.1	XP_042916282.1; XP_042920679.1	80; 80	Pfam	; 	; 	; 	; 	; 
XP_042916345.1	XP_042916347.1; XP_042916345.1; XP_042926611.1	749; 749; 720	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042916357.1	XP_042916357.1; XP_042921199.1	217; 227	Pfam	; 	; 	; 	; 	; 
XP_042916392.1	XP_042916392.1; XP_042922143.1	805; 814	Pfam	; 	; 	; 	; 	; 
XP_042916411.1	XP_042916411.1; XP_042916412.1	200; 208	Pfam	PF02798, PF14497; PF02798	Glutathione S-transferase, N-terminal domain, Glutathione S-transferase, C-terminal domain; Glutathione S-transferase, N-terminal domain	1.1E-17, 1.6E-6; 1.5E-18	IPR004045, IPR004046; IPR004045	Glutathione S-transferase, N-terminal, Glutathione S-transferase, C-terminal; Glutathione S-transferase, N-terminal
XP_042916440.1	XP_042916440.1; XP_042916442.1; XP_042916439.1	832; 832; 836	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042916459.1	XP_042916459.1; XP_042916454.1	839; 832	Pfam	; 	; 	; 	; 	; 
XP_042916461.1	XP_042916461.1; XP_042916462.1	670; 672	Pfam	; 	; 	; 	; 	; 
XP_042916463.1	XP_042916463.1; XP_042916464.1; XP_042916473.1	758; 787; 817	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042916480.1	XP_042916480.1; XP_042916509.1; XP_042916506.1; XP_042916508.1; XP_042916505.1; XP_042916491.1; XP_042916495.1	1015; 1017; 1030; 1011; 1012; 1005; 1035	Pfam	; ; PF08373; ; PF08373; PF08373; PF08373	; ; RAP domain; ; RAP domain; RAP domain; RAP domain	; ; 2.2E-6; ; 6.4E-6; 8.4E-7; 2.0E-5	; ; IPR013584; ; IPR013584; IPR013584; IPR013584	; ; RAP domain; ; RAP domain; RAP domain; RAP domain
XP_042916498.1	XP_042916498.1; XP_042925285.1; XP_042916500.1; XP_042916512.1; XP_042916499.1	1098; 1092; 1087; 1072; 1068	Pfam	PF08373; ; PF08373; PF08373; 	RAP domain; ; RAP domain; RAP domain; 	9.4E-7; ; 4.0E-6; 5.7E-6; 	IPR013584; ; IPR013584; IPR013584; 	RAP domain; ; RAP domain; RAP domain; 
XP_042916539.1	XP_042916539.1; XP_042918134.1; XP_042918810.1; XP_042920272.1; XP_042928128.1; XP_042923360.1	77; 61; 102; 102; 102; 102	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
XP_042916545.1	XP_042916545.1; XP_042927908.1	60; 60	Pfam	; 	; 	; 	; 	; 
XP_042916552.1	XP_042916553.1; XP_042916552.1	70; 70	Pfam	; 	; 	; 	; 	; 
XP_042916570.1	XP_042916570.1; XP_042920274.1	131; 145	Pfam	; 	; 	; 	; 	; 
XP_042916577.1	XP_042916577.1; XP_042922072.1; XP_042927928.1; XP_042925477.1; XP_042917766.1	62; 62; 62; 58; 62	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042916597.1	XP_042916597.1; XP_042916609.1	690; 704	Pfam	; 	; 	; 	; 	; 
XP_042916643.1	XP_042916643.1; XP_042916649.1	615; 639	Pfam	PF00651; PF00651	BTB/POZ domain; BTB/POZ domain	2.3E-15; 3.4E-16	IPR000210; IPR000210	BTB/POZ domain; BTB/POZ domain
XP_042916684.1	XP_042924760.1; XP_042916684.1	529; 529	Pfam	; 	; 	; 	; 	; 
XP_042916699.1	XP_042916699.1; XP_042918075.1; XP_042917027.1	937; 916; 917	Pfam	PF07282; PF07282; PF07282	Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain	3.4E-8; 3.3E-8; 2.5E-8	IPR010095; IPR010095; IPR010095	Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal
XP_042916752.1	XP_042916752.1; XP_042925435.1; XP_042917076.1	94; 98; 107	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042916768.1	XP_042916768.1; XP_042928935.1	1125; 1142	Pfam	; 	; 	; 	; 	; 
XP_042916772.1	XP_042916772.1; XP_042916773.1	963; 964	Pfam	; 	; 	; 	; 	; 
XP_042916788.1	XP_042916788.1; XP_042920436.1; XP_042918855.1; XP_042927784.1	1694; 1723; 1733; 1733	Pfam	PF00233; PF00233; PF00233; PF00233	3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase	8.1E-69; 6.3E-64; 7.8E-63; 6.1E-67	IPR002073; IPR002073; IPR002073; IPR002073	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain
XP_042916812.1	XP_042916812.1; XP_042924344.1; XP_042928110.1	746; 762; 781	Pfam	PF07282; PF07282; PF07282	Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain	1.1E-8; 2.1E-8; 4.1E-7	IPR010095; IPR010095; IPR010095	Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal
XP_042916878.1	XP_042916878.1; XP_042925323.1; XP_042921429.1; XP_042922094.1	489; 470; 470; 507	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042916913.1	XP_042916913.1; XP_042916914.1	710; 713	Pfam	; 	; 	; 	; 	; 
XP_042916957.1	XP_042916983.1; XP_042916957.1	463; 463	Pfam	; 	; 	; 	; 	; 
XP_042916962.1	XP_042916962.1; XP_042916817.1; XP_042915084.1; XP_042917052.1; XP_042923032.1; XP_042923019.1	1368; 1393; 1395; 1392; 1387; 1383	Pfam	PF01753; ; PF01753; PF01753; PF01753; PF01753	MYND finger; ; MYND finger; MYND finger; MYND finger; MYND finger	2.1E-5; ; 2.1E-5; 6.6E-6; 9.1E-6; 6.9E-6	IPR002893; ; IPR002893; IPR002893; IPR002893; IPR002893	Zinc finger, MYND-type; ; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type; Zinc finger, MYND-type
XP_042916990.1	XP_042916990.1; XP_042916992.1	1272; 1270	Pfam	PF01753; PF01753	MYND finger; MYND finger	2.0E-6; 2.7E-6	IPR002893; IPR002893	Zinc finger, MYND-type; Zinc finger, MYND-type
XP_042917034.1	XP_042917034.1; XP_042917412.1	285; 285	Pfam	; 	; 	; 	; 	; 
XP_042917059.1	XP_042917059.1; XP_042917060.1	292; 272	Pfam	; 	; 	; 	; 	; 
XP_042917087.1	XP_042917087.1; XP_042917601.1	645; 645	Pfam	; 	; 	; 	; 	; 
XP_042917109.1	XP_042917109.1; XP_042921868.1	66; 75	Pfam	; 	; 	; 	; 	; 
XP_042917118.1	XP_042917120.1; XP_042917118.1	432; 432	Pfam	PF10294; PF10294	Lysine methyltransferase; Lysine methyltransferase	5.6E-8; 5.6E-8	IPR019410; IPR019410	Lysine methyltransferase; Lysine methyltransferase
XP_042917178.1	XP_042917178.1; XP_042928053.1; XP_042920358.1; XP_042927805.1	488; 486; 508; 529	Pfam	PF07282; PF07282; PF07282; PF07282	Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain; Putative transposase DNA-binding domain	1.4E-8; 1.4E-8; 1.5E-8; 1.6E-8	IPR010095; IPR010095; IPR010095; IPR010095	Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal; Transposase IS605, OrfB, C-terminal
XP_042917230.1	XP_042917230.1; XP_042923030.1; XP_042926729.1; XP_042926954.1	388; 388; 388; 384	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042917393.1	XP_042917393.1; XP_042923208.1	408; 436	Pfam	PF02535; PF02535	ZIP Zinc transporter; ZIP Zinc transporter	1.2E-54; 1.1E-54	IPR003689; IPR003689	Zinc/iron permease; Zinc/iron permease
XP_042917423.1	XP_042917423.1; XP_042917426.1	424; 429	Pfam	; 	; 	; 	; 	; 
XP_042917471.1	XP_042917471.1; XP_042917473.1; XP_042917465.1; XP_042917466.1; XP_042917476.1	1069; 1092; 1054; 1036; 1047	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042917479.1	XP_042917479.1; XP_042919644.1	632; 629	Pfam	PF00149, PF16656; PF14008, PF00149	Calcineurin-like phosphoesterase, Purple acid Phosphatase, N-terminal domain; Iron/zinc purple acid phosphatase-like protein C, Calcineurin-like phosphoesterase	1.7E-17, 1.3E-8; 3.3E-6, 3.8E-18	IPR004843, IPR015914; IPR025733, IPR004843	Calcineurin-like phosphoesterase domain, ApaH type, Purple acid phosphatase, N-terminal; Iron/zinc purple acid phosphatase-like C-terminal domain, Calcineurin-like phosphoesterase domain, ApaH type
XP_042917495.1	XP_042928796.1; XP_042917495.1	58; 58	Pfam	; 	; 	; 	; 	; 
XP_042917503.1	XP_042917503.1; XP_042917519.1	176; 158	Pfam	; 	; 	; 	; 	; 
XP_042917540.1	XP_042917540.1; XP_042917542.1; XP_042922994.1	440; 413; 433	Pfam	PF05686; PF05686; PF05686	Glycosyl transferase family 90; Glycosyl transferase family 90; Glycosyl transferase family 90	5.4E-21; 8.7E-21; 1.9E-18	IPR006598; IPR006598; IPR006598	Glycosyl transferase CAP10 domain; Glycosyl transferase CAP10 domain; Glycosyl transferase CAP10 domain
XP_042917541.1	XP_042917541.1; XP_042920973.1; XP_042917561.1	182; 179; 164	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042917558.1	XP_042917558.1; XP_042917559.1	115; 114	Pfam	PF05686; 	Glycosyl transferase family 90; 	4.9E-8; 	IPR006598; 	Glycosyl transferase CAP10 domain; 
XP_042917562.1	XP_042917562.1; XP_042924586.1	634; 638	Pfam	; 	; 	; 	; 	; 
XP_042917575.1	XP_042917575.1; XP_042920630.1	501; 526	Pfam	; 	; 	; 	; 	; 
XP_042917596.1	XP_042917596.1; XP_042927853.1	90; 103	Pfam	; 	; 	; 	; 	; 
XP_042917598.1	XP_042917598.1; XP_042918133.1; XP_042929005.1	1081; 1081; 1074	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042917611.1	XP_042917611.1; XP_042917612.1	884; 858	Pfam	; 	; 	; 	; 	; 
