XP_001689460.2	XP_001689460.2; XP_042928288.1	250; 160	Pfam	PF03556, PF14555; PF14555	Cullin binding, UBA-like domain; UBA-like domain	1.1E-33, 4.8E-5; 1.1E-5	IPR005176, -; -	Potentiating neddylation domain, -; -
XP_042914137.1	XP_042914137.1; XP_042916041.1; XP_042924759.1	724; 817; 892	Pfam	PF00628; PF00628; PF00628	PHD-finger; PHD-finger; PHD-finger	3.5E-9; 4.0E-9; 4.5E-9	IPR019787; IPR019787; IPR019787	Zinc finger, PHD-finger; Zinc finger, PHD-finger; Zinc finger, PHD-finger
XP_042914142.1	XP_042914142.1; XP_042927953.1	155; 66	Pfam	; 	; 	; 	; 	; 
XP_042914143.1	XP_042914143.1; XP_042922102.1; XP_042922076.1	57; 57; 57	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914149.1	XP_042914149.1; XP_042927944.1	516; 548	Pfam	; 	; 	; 	; 	; 
XP_042914151.1	XP_042914151.1; XP_042924758.1	504; 587	Pfam	PF18758; PF18758	Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase	7.3E-9; 1.1E-8	IPR040521; IPR040521	Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase
XP_042914152.1	XP_042914152.1; XP_042922085.1	335; 394	Pfam	; 	; 	; 	; 	; 
XP_042914157.1	XP_042914157.1; XP_042922089.1; XP_042914156.1	141; 125; 121	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914159.1	XP_042914159.1; XP_042922087.1; XP_042922099.1	206; 224; 238	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914160.1	XP_042914160.1; XP_042922083.1	144; 151	Pfam	; 	; 	; 	; 	; 
XP_042914162.1	XP_042914162.1; XP_042919494.1	267; 365	Pfam	; PF00078	; Reverse transcriptase (RNA-dependent DNA polymerase)	; 1.8E-9	; IPR000477	; Reverse transcriptase domain
XP_042914163.1	XP_042914163.1; XP_042922103.1	371; 309	Pfam	; 	; 	; 	; 	; 
XP_042914164.1	XP_042914164.1; XP_042922097.1; XP_042916882.1; XP_042925059.1; XP_042927934.1; XP_042925327.1; XP_042925156.1; XP_042921431.1; XP_042914392.1; XP_042926418.1; XP_042916544.1	383; 438; 438; 443; 443; 442; 442; 442; 442; 442; 430	Pfam	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 
XP_042914166.1	XP_042914166.1; XP_042916880.1; XP_042925324.1; XP_042914654.1; XP_042921430.1; XP_042926412.1; XP_042914389.1; XP_042925155.1; XP_042914391.1; XP_042925060.1	525; 603; 622; 622; 622; 603; 622; 670; 670; 670	Pfam	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 
XP_042914168.1	XP_042914168.1; XP_042916575.1; XP_042914974.1; XP_042925071.1; XP_042927935.1	721; 721; 721; 721; 714	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042914169.1	XP_042914169.1; XP_042916574.1; XP_042914975.1	611; 640; 664	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914170.1	XP_042914170.1; XP_042927938.1; XP_042916573.1; XP_042916581.1	336; 309; 309; 403	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042914175.1	XP_042914175.1; XP_042927829.1; XP_042924863.1; XP_042922100.1; XP_042927144.1	153; 252; 161; 59; 93	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042914180.1	XP_042914180.1; XP_042914181.1; XP_042925067.1	386; 430; 393	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914188.1	XP_042914188.1; XP_042927864.1; XP_042916887.1; XP_042916524.1	201; 244; 315; 380	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042914193.1	XP_042914193.1; XP_042915143.1	873; 900	Pfam	PF05869; PF05869	DNA N-6-adenine-methyltransferase (Dam); DNA N-6-adenine-methyltransferase (Dam)	9.0E-7; 9.4E-7	IPR008593; IPR008593	DNA N-6-adenine-methyltransferase; DNA N-6-adenine-methyltransferase
XP_042914214.1	XP_042914214.1; XP_042914223.1; XP_042914222.1; XP_042916479.1; XP_042916490.1; XP_042916496.1; XP_042916498.1; XP_042925285.1; XP_042916512.1; XP_042916495.1; XP_042916499.1; XP_042916500.1; XP_042916491.1; XP_042916506.1; XP_042916505.1; XP_042916509.1; XP_042916480.1; XP_042916507.1; XP_042916497.1; XP_042916511.1; XP_042916508.1; XP_042916510.1	1179; 1191; 1148; 1137; 1180; 1135; 1098; 1092; 1072; 1035; 1068; 1087; 1005; 1030; 1012; 1017; 1015; 957; 963; 962; 1011; 906	Pfam	PF08373; PF08373; PF08373; PF08373; ; PF07671; PF08373; ; PF08373; PF08373; ; PF08373; PF08373; PF08373; PF08373; ; ; PF08373; PF08373; PF08373; ; 	RAP domain; RAP domain; RAP domain; RAP domain; ; Protein of unknown function (DUF1601); RAP domain; ; RAP domain; RAP domain; ; RAP domain; RAP domain; RAP domain; RAP domain; ; ; RAP domain; RAP domain; RAP domain; ; 	8.4E-8; 1.1E-6; 3.2E-7; 2.6E-7; ; 15.0; 9.4E-7; ; 5.7E-6; 2.0E-5; ; 4.0E-6; 8.4E-7; 2.2E-6; 6.4E-6; ; ; 3.4E-6; 1.9E-5; 5.2E-6; ; 	IPR013584; IPR013584; IPR013584; IPR013584; ; IPR011632; IPR013584; ; IPR013584; IPR013584; ; IPR013584; IPR013584; IPR013584; IPR013584; ; ; IPR013584; IPR013584; IPR013584; ; 	RAP domain; RAP domain; RAP domain; RAP domain; ; Domain of unknown function DUF1601; RAP domain; ; RAP domain; RAP domain; ; RAP domain; RAP domain; RAP domain; RAP domain; ; ; RAP domain; RAP domain; RAP domain; ; 
XP_042914230.1	XP_042914230.1; XP_042914235.1	296; 312	Pfam	PF07714; PF07714	Protein tyrosine and serine/threonine kinase; Protein tyrosine and serine/threonine kinase	6.8E-8; 4.9E-37	IPR001245; IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain; Serine-threonine/tyrosine-protein kinase, catalytic domain
XP_042914279.1	XP_042914279.1; XP_042920713.1	703; 654	Pfam	; 	; 	; 	; 	; 
XP_042914296.1	XP_042914296.1; XP_042914297.1	1848; 1793	Pfam	PF00069; PF00069	Protein kinase domain; Protein kinase domain	3.2E-33; 6.3E-33	IPR000719; IPR000719	Protein kinase domain; Protein kinase domain
XP_042914313.1	XP_042914313.1; XP_042921731.1	602; 602	Pfam	; 	; 	; 	; 	; 
XP_042914366.1	XP_042914366.1; XP_042914367.1; XP_042925641.1	604; 611; 604	Pfam	PF00651; PF00651; PF00651	BTB/POZ domain; BTB/POZ domain; BTB/POZ domain	3.9E-18; 8.2E-18; 2.2E-17	IPR000210; IPR000210; IPR000210	BTB/POZ domain; BTB/POZ domain; BTB/POZ domain
XP_042914380.1	XP_042914380.1; XP_042925274.1; XP_042917162.1	439; 439; 439	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914388.1	XP_042914388.1; XP_042925062.1; XP_042925153.1; XP_042920691.1; XP_042922094.1; XP_042916878.1; XP_042925323.1; XP_042921429.1; XP_042922098.1; XP_042926413.1	631; 613; 596; 584; 507; 489; 470; 470; 437; 391	Pfam	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 
XP_042914407.1	XP_042914407.1; XP_042914409.1; XP_042916547.1	55; 60; 60	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914412.1	XP_042914412.1; XP_042915310.1; XP_042926754.1	77; 77; 167	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914452.1	XP_042914452.1; XP_042916149.1; XP_042914453.1; XP_042916150.1; XP_042914454.1	430; 441; 366; 309; 287	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042914455.1	XP_042914455.1; XP_042914456.1	336; 321	Pfam	; 	; 	; 	; 	; 
XP_042914489.1	XP_042914489.1; XP_001701905.1; XP_042915997.1; XP_042926902.1; XP_042926932.1	123; 174; 132; 232; 54	Pfam	PF07460; PF07460; ; PF07460; PF07460	NUMOD3 motif; NUMOD3 motif; ; NUMOD3 motif; NUMOD3 motif	1.2E-4; 0.0015; ; 3.3E-5; 1.6E-4	IPR003611; IPR003611; ; IPR003611; IPR003611	Nuclease associated modular domain 3; Nuclease associated modular domain 3; ; Nuclease associated modular domain 3; Nuclease associated modular domain 3
XP_042914491.1	XP_042914491.1; XP_042927957.1; XP_042923921.1	63; 63; 63	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042914505.1	XP_042914505.1; XP_042914506.1	855; 910	Pfam	; PF01822	; WSC domain	; 3.4E-11	; IPR002889	; Carbohydrate-binding WSC
XP_042914589.1	XP_042914589.1; XP_042914595.1; XP_042914590.1; XP_042924986.1	1266; 1262; 1264; 1261	Pfam	PF02705; PF02705; PF02705; PF02705	K+ potassium transporter; K+ potassium transporter; K+ potassium transporter; K+ potassium transporter	2.2E-161; 2.2E-160; 6.4E-162; 2.1E-161	IPR003855; IPR003855; IPR003855; IPR003855	Potassium transporter; Potassium transporter; Potassium transporter; Potassium transporter
XP_042914618.1	XP_042914618.1; XP_042914620.1; XP_042914619.1; XP_042914621.1	562; 648; 512; 521	Pfam	PF03171, PF11976; PF11976, PF03171; PF11976, PF03171; PF11976, PF03171	2OG-Fe(II) oxygenase superfamily, Ubiquitin-2 like Rad60 SUMO-like; Ubiquitin-2 like Rad60 SUMO-like, 2OG-Fe(II) oxygenase superfamily; Ubiquitin-2 like Rad60 SUMO-like, 2OG-Fe(II) oxygenase superfamily; Ubiquitin-2 like Rad60 SUMO-like, 2OG-Fe(II) oxygenase superfamily	7.9E-8, 9.0E-12; 1.8E-9, 1.2E-7; 5.1E-14, 8.3E-8; 3.4E-12, 2.3E-7	IPR044861, IPR022617; IPR022617, IPR044861; IPR022617, IPR044861; IPR022617, IPR044861	Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain, Rad60/SUMO-like domain; Rad60/SUMO-like domain, Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain; Rad60/SUMO-like domain, Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain; Rad60/SUMO-like domain, Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain
XP_042914652.1	XP_042918849.1; XP_042914652.1; XP_042917769.1; XP_042924562.1; XP_042924991.1	194; 194; 194; 195; 122	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042914653.1	XP_042914653.1; XP_042917770.1; XP_042924561.1; XP_042926411.1	203; 203; 203; 232	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042914693.1	XP_042914693.1; XP_042914695.1	124; 205	Pfam	; 	; 	; 	; 	; 
XP_042914697.1	XP_042914697.1; XP_042918719.1; XP_042925360.1; XP_042928338.1; XP_042924311.1; XP_042924345.1; XP_042924340.1	904; 937; 942; 947; 845; 858; 807	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
XP_042914698.1	XP_042914698.1; XP_042924310.1; XP_042923010.1; XP_042915138.1; XP_042928067.1; XP_042915626.1; XP_042924150.1; XP_042923373.1; XP_042916589.1; XP_042917624.1; XP_042922248.1; XP_042928380.1	128; 128; 104; 104; 104; 104; 104; 104; 104; 104; 104; 115	Pfam	; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; 
XP_042914773.1	XP_042914773.1; XP_042926064.1	89; 93	Pfam	; 	; 	; 	; 	; 
XP_042914787.1	XP_042914787.1; XP_042914788.1	1432; 1419	Pfam	PF00005, PF00664; PF00664, PF00005	ABC transporter, ABC transporter transmembrane region; ABC transporter transmembrane region, ABC transporter	5.5E-34, 5.0E-57; 3.3E-58, 9.2E-34	IPR003439, IPR011527; IPR011527, IPR003439	ABC transporter-like, ATP-binding domain, ABC transporter type 1, transmembrane domain; ABC transporter type 1, transmembrane domain, ABC transporter-like, ATP-binding domain
XP_042914813.1	XP_042914813.1; XP_042920236.1; XP_042924734.1	1761; 1761; 1703	Pfam	PF00078; PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	6.1E-24; 6.1E-24; 4.0E-23	IPR000477; IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain; Reverse transcriptase domain
XP_042914858.1	XP_042914858.1; XP_042914860.1	1966; 1981	Pfam	PF00211; PF00211	Adenylate and Guanylate cyclase catalytic domain; Adenylate and Guanylate cyclase catalytic domain	1.0E-6; 5.0E-6	IPR001054; IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase; Adenylyl cyclase class-3/4/guanylyl cyclase
XP_042914874.1	XP_042914874.1; XP_042916811.1	1471; 1431	Pfam	PF01753; PF01753	MYND finger; MYND finger	3.0E-6; 1.5E-5	IPR002893; IPR002893	Zinc finger, MYND-type; Zinc finger, MYND-type
XP_042914883.1	XP_042914883.1; XP_042920799.1; XP_042923404.1; XP_042918019.1; XP_042916158.1	1044; 1044; 1044; 1044; 1033	Pfam	PF14291; PF14291; PF14291; PF14291; PF14291	Domain of unknown function (DUF4371); Domain of unknown function (DUF4371); Domain of unknown function (DUF4371); Domain of unknown function (DUF4371); Domain of unknown function (DUF4371)	7.4E-10; 7.4E-10; 7.4E-10; 7.4E-10; 7.3E-10	IPR025398; IPR025398; IPR025398; IPR025398; IPR025398	Domain of unknown function DUF4371; Domain of unknown function DUF4371; Domain of unknown function DUF4371; Domain of unknown function DUF4371; Domain of unknown function DUF4371
XP_042914892.1	XP_042914892.1; XP_042914895.1	71; 113	Pfam	PF02493; PF02493	MORN repeat; MORN repeat	3.2E-5; 3.0E-5	IPR003409; IPR003409	MORN motif; MORN motif
XP_042914893.1	XP_042914893.1; XP_042914898.1	257; 228	Pfam	; 	; 	; 	; 	; 
XP_042914919.1	XP_042914919.1; XP_042915152.1; XP_042923375.1; XP_042927919.1; XP_042918821.1; XP_042927804.1	77; 94; 129; 86; 87; 114	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
XP_042914970.1	XP_042914970.1; XP_042921065.1; XP_042927683.1; XP_042918050.1; XP_042924927.1	1047; 1127; 1160; 1157; 1217	Pfam	PF18758; PF18758; PF18758; PF18758; PF18758	Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase	1.1E-26; 1.2E-26; 1.3E-26; 1.3E-26; 1.4E-26	IPR040521; IPR040521; IPR040521; IPR040521; IPR040521	Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase; Kyakuja-Dileera-Zisupton transposase
XP_042915001.1	XP_042915001.1; XP_042915009.1	1775; 1796	Pfam	; 	; 	; 	; 	; 
XP_042915073.1	XP_042915073.1; XP_042915075.1; XP_042915074.1	183; 207; 140	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042915085.1	XP_042915085.1; XP_042915087.1	1427; 1441	Pfam	; 	; 	; 	; 	; 
XP_042915105.1	XP_042915105.1; XP_042922386.1	225; 286	Pfam	; 	; 	; 	; 	; 
XP_042915109.1	XP_042915109.1; XP_042921048.1	88; 102	Pfam	; 	; 	; 	; 	; 
XP_042915146.1	XP_042915146.1; XP_042916554.1	435; 366	Pfam	; 	; 	; 	; 	; 
XP_042915160.1	XP_042915160.1; XP_042918990.1; XP_042928995.1; XP_042924976.1; XP_042919005.1	244; 215; 264; 226; 208	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042915203.1	XP_042915203.1; XP_042915206.1	3176; 3261	Pfam	; 	; 	; 	; 	; 
XP_042915204.1	XP_042915204.1; XP_042919352.1	131; 138	Pfam	; 	; 	; 	; 	; 
XP_042915251.1	XP_042915251.1; XP_042919279.1; XP_042923266.1; XP_042924740.1; XP_042915255.1; XP_042919800.1	186; 225; 283; 211; 130; 99	Pfam	PF00078; PF00078; PF00078; ; ; 	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); ; ; 	3.9E-13; 3.0E-23; 4.3E-34; ; ; 	IPR000477; IPR000477; IPR000477; ; ; 	Reverse transcriptase domain; Reverse transcriptase domain; Reverse transcriptase domain; ; ; 
XP_042915252.1	XP_042915252.1; XP_042926610.1	1077; 1079	Pfam	; 	; 	; 	; 	; 
XP_042915254.1	XP_042915254.1; XP_042916347.1; XP_042916345.1; XP_042926611.1	781; 749; 749; 720	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042915380.1	XP_042915380.1; XP_042915416.1; XP_042915888.1	362; 319; 303	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042915437.1	XP_042918683.1; XP_042915437.1	887; 887	Pfam	; 	; 	; 	; 	; 
XP_042915448.1	XP_042915448.1; XP_042915453.1	3248; 3220	Pfam	PF12359, PF12340; PF12340, PF12359	Protein of unknown function (DUF3645), Protein of unknown function (DUF3638); Protein of unknown function (DUF3638), Protein of unknown function (DUF3645)	5.8E-12, 1.6E-61; 1.7E-61, 1.2E-13	IPR022105, IPR022099; IPR022099, IPR022105	Protein of unknown function DUF3645, Protein of unknown function DUF3638; Protein of unknown function DUF3638, Protein of unknown function DUF3645
XP_042915499.1	XP_042918954.1; XP_042915499.1	278; 278	Pfam	PF07714; PF07714	Protein tyrosine and serine/threonine kinase; Protein tyrosine and serine/threonine kinase	1.1E-8; 1.1E-8	IPR001245; IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain; Serine-threonine/tyrosine-protein kinase, catalytic domain
XP_042915521.1	XP_042915521.1; XP_042915523.1; XP_042915522.1; XP_042922267.1; XP_042922271.1; XP_042922266.1; XP_042922265.1; XP_042922268.1; XP_042922262.1; XP_042922269.1; XP_042922270.1	359; 447; 450; 457; 435; 335; 296; 462; 458; 439; 439	Pfam	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; 
XP_042915621.1	XP_042916125.1; XP_042915621.1	55; 55	Pfam	; 	; 	; 	; 	; 
XP_042915622.1	XP_042915622.1; XP_042916783.1	97; 92	Pfam	; 	; 	; 	; 	; 
XP_042915623.1	XP_042915623.1; XP_042922389.1	1451; 1465	Pfam	PF00078; PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase)	2.9E-12; 3.0E-23	IPR000477; IPR000477	Reverse transcriptase domain; Reverse transcriptase domain
XP_042915642.1	XP_042915642.1; XP_042915644.1	354; 379	Pfam	PF08332; PF08332	Calcium/calmodulin dependent protein kinase II association domain; Calcium/calmodulin dependent protein kinase II association domain	1.6E-17; 1.8E-17	IPR013543; IPR013543	Calcium/calmodulin-dependent protein kinase II, association-domain; Calcium/calmodulin-dependent protein kinase II, association-domain
XP_042915674.1	XP_042915674.1; XP_042918894.1; XP_042918897.1	69; 69; 69	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042915714.1	XP_042915714.1; XP_042923904.1; XP_042921366.1; XP_042927133.1	2520; 2497; 2541; 2442	Pfam	PF00078; PF00078; PF00078; PF03372, PF00078	Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase (RNA-dependent DNA polymerase); Endonuclease/Exonuclease/phosphatase family, Reverse transcriptase (RNA-dependent DNA polymerase)	3.5E-30; 4.8E-31; 3.8E-31; 1.3E-5, 1.9E-27	IPR000477; IPR000477; IPR000477; IPR005135, IPR000477	Reverse transcriptase domain; Reverse transcriptase domain; Reverse transcriptase domain; Endonuclease/exonuclease/phosphatase, Reverse transcriptase domain
XP_042915715.1	XP_042915715.1; XP_042923892.1	105; 70	Pfam	; 	; 	; 	; 	; 
XP_042915777.1	XP_042915777.1; XP_042915807.1	781; 811	Pfam	; 	; 	; 	; 	; 
XP_042915811.1	XP_042915811.1; XP_042915855.1	461; 539	Pfam	; 	; 	; 	; 	; 
XP_042915827.1	XP_042915827.1; XP_042915837.1	913; 994	Pfam	; 	; 	; 	; 	; 
XP_042915830.1	XP_042915830.1; XP_042923333.1	393; 346	Pfam	; 	; 	; 	; 	; 
XP_042915861.1	XP_042915861.1; XP_042927749.1	754; 809	Pfam	PF00999; PF00999	Sodium/hydrogen exchanger family; Sodium/hydrogen exchanger family	5.0E-64; 5.7E-61	IPR006153; IPR006153	Cation/H+ exchanger; Cation/H+ exchanger
XP_042915875.1	XP_042915875.1; XP_042919475.1; XP_042919908.1; XP_042922945.1	407; 466; 391; 383	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042915877.1	XP_042915881.1; XP_042915877.1	55; 55	Pfam	; 	; 	; 	; 	; 
XP_042915884.1	XP_042915890.1; XP_042915884.1; XP_042921701.1	206; 206; 205	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042916042.1	XP_042916042.1; XP_042922092.1; XP_042925017.1	201; 262; 236	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042916043.1	XP_042916043.1; XP_042916686.1	1049; 1049	Pfam	PF00628; PF00628	PHD-finger; PHD-finger	5.4E-9; 5.4E-9	IPR019787; IPR019787	Zinc finger, PHD-finger; Zinc finger, PHD-finger
XP_042916140.1	XP_042916140.1; XP_042919638.1	367; 367	Pfam	; 	; 	; 	; 	; 
XP_042916141.1	XP_042916141.1; XP_042919637.1	974; 915	Pfam	PF00311; PF00311	Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase	5.2E-271; 1.8E-192	IPR021135; IPR021135	Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase
XP_042916147.1	XP_042916147.1; XP_042926249.1	1711; 1714	Pfam	PF07727, PF00665; PF07727, PF00665	Reverse transcriptase (RNA-dependent DNA polymerase), Integrase core domain; Reverse transcriptase (RNA-dependent DNA polymerase), Integrase core domain	3.3E-30, 4.5E-8; 3.4E-30, 1.9E-8	IPR013103, IPR001584; IPR013103, IPR001584	Reverse transcriptase, RNA-dependent DNA polymerase, Integrase, catalytic core; Reverse transcriptase, RNA-dependent DNA polymerase, Integrase, catalytic core
XP_042916174.1	XP_042916174.1; XP_042916176.1	3167; 3247	Pfam	; 	; 	; 	; 	; 
XP_042916183.1	XP_042916183.1; XP_042919041.1; XP_042919042.1	528; 433; 440	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042916219.1	XP_042916219.1; XP_042927958.1	158; 184	Pfam	; 	; 	; 	; 	; 
XP_042916282.1	XP_042916282.1; XP_042920679.1	80; 80	Pfam	; 	; 	; 	; 	; 
XP_042916315.1	XP_042916315.1; XP_042925128.1	1053; 1095	Pfam	PF02171, PF02170, PF08699, PF16486; PF02170, PF16486, PF08699, PF02171	Piwi domain, PAZ domain, Argonaute linker 1 domain, N-terminal domain of argonaute; PAZ domain, N-terminal domain of argonaute, Argonaute linker 1 domain, Piwi domain	5.9E-91, 7.2E-7, 1.1E-11, 7.4E-14; 6.0E-8, 1.9E-13, 3.0E-12, 1.9E-86	IPR003165, IPR003100, IPR014811, IPR032474; IPR003100, IPR032474, IPR014811, IPR003165	Piwi domain, PAZ domain, Argonaute, linker 1 domain, Protein argonaute, N-terminal; PAZ domain, Protein argonaute, N-terminal, Argonaute, linker 1 domain, Piwi domain
XP_042916440.1	XP_042916440.1; XP_042916442.1	832; 832	Pfam	; 	; 	; 	; 	; 
XP_042916461.1	XP_042916461.1; XP_042916463.1; XP_042916462.1; XP_042916464.1	670; 758; 672; 787	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
XP_042916474.1	XP_042916474.1; XP_042927830.1	478; 513	Pfam	; 	; 	; 	; 	; 
XP_042916532.1	XP_042916532.1; XP_042916533.1	109; 65	Pfam	; 	; 	; 	; 	; 
XP_042916539.1	XP_042916539.1; XP_042918134.1; XP_042918810.1; XP_042920272.1; XP_042928128.1; XP_042923360.1	77; 61; 102; 102; 102; 102	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
XP_042916545.1	XP_042916545.1; XP_042927908.1	60; 60	Pfam	; 	; 	; 	; 	; 
XP_042916552.1	XP_042916553.1; XP_042916552.1	70; 70	Pfam	; 	; 	; 	; 	; 
XP_042916570.1	XP_042916570.1; XP_042920274.1; XP_042918803.1	131; 145; 63	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042916577.1	XP_042916577.1; XP_042922072.1; XP_042927928.1; XP_042925477.1; XP_042917766.1	62; 62; 62; 58; 62	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042916626.1	XP_042916626.1; XP_042916627.1	615; 661	Pfam	; 	; 	; 	; 	; 
XP_042916643.1	XP_042916643.1; XP_042916649.1; XP_042916646.1	615; 639; 568	Pfam	PF00651; PF00651; PF00651	BTB/POZ domain; BTB/POZ domain; BTB/POZ domain	2.3E-15; 3.4E-16; 1.7E-16	IPR000210; IPR000210; IPR000210	BTB/POZ domain; BTB/POZ domain; BTB/POZ domain
XP_042916683.1	XP_042916683.1; XP_042926897.1; XP_042924766.1; XP_042925091.1; XP_042918123.1	152; 88; 88; 93; 59	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
XP_042916684.1	XP_042924760.1; XP_042916684.1	529; 529	Pfam	; 	; 	; 	; 	; 
XP_042916752.1	XP_042916752.1; XP_042925435.1; XP_042917076.1	94; 98; 107	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
XP_042916772.1	XP_042916772.1; XP_042916773.1	963; 964	Pfam	; 	; 	; 	; 	; 
XP_042916788.1	XP_042916788.1; XP_042927784.1	1694; 1733	Pfam	PF00233; PF00233	3'5'-cyclic nucleotide phosphodiesterase; 3'5'-cyclic nucleotide phosphodiesterase	8.1E-69; 6.1E-67	IPR002073; IPR002073	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain; 3'5'-cyclic nucleotide phosphodiesterase, catalytic domain
XP_042916913.1	XP_042916913.1; XP_042916914.1	710; 713	Pfam	; 	; 	; 	; 	; 
XP_042916957.1	XP_042916983.1; XP_042916957.1	463; 463	Pfam	; 	; 	; 	; 	; 
